Session,Frame,LeftPlayerMotion,RightPlayerMotion
S22,1,0,3
S22,2,0,0
S22,3,0,6
S22,4,2,99
S22,5,14,253
S22,6,13,297
S22,7,3,243
S22,8,2,83
S22,9,6,0
S22,10,3,0
S22,11,10,0
S22,12,33,0
S22,13,90,0
S22,14,242,0
S22,15,308,0
S22,16,469,0
S22,17,633,0
S22,18,593,0
S22,19,339,0
S22,20,122,0
S22,21,104,0
S22,22,53,44
S22,23,64,80
S22,24,28,213
S22,25,34,426
S22,26,43,780
S22,27,55,1403
S22,28,47,1981
S22,29,22,2167
S22,30,30,2358
S22,31,24,2190
S22,32,19,2064
S22,33,37,1926
S22,34,36,1437
S22,35,41,937
S22,36,23,699
S22,37,23,338
S22,38,32,87
S22,39,22,33
S22,40,0,154
S22,41,0,507
S22,42,4,1204
S22,43,13,2062
S22,44,1,2591
S22,45,10,2659
S22,46,28,2383
S22,47,55,1890
S22,48,55,1193
S22,49,29,578
S22,50,27,332
S22,51,49,206
S22,52,72,214
S22,53,93,138
S22,54,128,135
S22,55,162,181
S22,56,175,160
S22,57,137,55
S22,58,141,38
S22,59,115,7
S22,60,75,0
S22,61,42,0
S22,62,2,0
S22,63,0,0
S22,64,0,0
S22,65,0,25
S22,66,26,31
S22,67,44,12
S22,68,52,2
S22,69,106,39
S22,70,94,116
S22,71,90,135
S22,72,121,135
S22,73,347,158
S22,74,553,69
S22,75,746,15
S22,76,874,38
S22,77,924,35
S22,78,922,46
S22,79,915,4
S22,80,765,2
S22,81,565,0
S22,82,374,0
S22,83,268,0
S22,84,194,1
S22,85,80,1
S22,86,23,0
S22,87,21,0
S22,88,1,44
S22,89,0,180
S22,90,2,339
S22,91,26,282
S22,92,44,116
S22,93,82,116
S22,94,126,89
S22,95,216,60
S22,96,302,12
S22,97,269,31
S22,98,166,80
S22,99,7,88
S22,100,0,84
S22,101,0,46
S22,102,0,4
S22,103,0,2
S22,104,0,21
S22,105,0,0
S22,106,0,0
S22,107,0,0
S22,108,0,4
S22,109,0,0
S22,110,0,0
S22,111,0,0
S22,112,8,0
S22,113,49,0
S22,114,50,0
S22,115,83,0
S22,116,98,0
S22,117,91,0
S22,118,73,0
S22,119,82,0
S22,120,49,0
S22,121,19,0
S22,122,12,0
S22,123,2,0
S22,124,46,0
S22,125,70,8
S22,126,84,23
S22,127,80,0
S22,128,101,5
S22,129,151,10
S22,130,163,33
S22,131,164,3
S22,132,133,0
S22,133,37,0
S22,134,9,0
S22,135,0,0
S22,136,0,0
S22,137,0,0
S22,138,0,0
S22,139,0,0
S22,140,0,0
S22,141,0,0
S22,142,0,0
S22,143,9,0
S22,144,13,2
S22,145,3,0
S22,146,0,0
S22,147,0,0
S22,148,0,0
S22,149,0,0
S22,150,0,0
S22,151,0,0
S22,152,0,0
S22,153,0,0
S22,154,0,17
S22,155,59,103
S22,156,51,134
S22,157,72,60
S22,158,24,0
S22,159,0,7
S22,160,0,5
S22,161,0,4
S22,162,0,0
S22,163,0,0
S22,164,0,1
S22,165,0,0
S22,166,25,0
S22,167,37,0
S22,168,49,0
S22,169,0,0
S22,170,0,0
S22,171,0,0
S22,172,0,0
S22,173,0,0
S22,174,0,0
S22,175,0,0
S22,176,0,4
S22,177,0,0
S22,178,7,0
S22,179,12,0
S22,180,0,2
S22,181,37,2
S22,182,0,0
S22,183,0,0
S22,184,0,0
S22,185,0,11
S22,186,0,14
S22,187,0,0
S22,188,0,0
S22,189,0,0
S22,190,0,31
S22,191,0,18
S22,192,0,17
S22,193,0,0
S22,194,0,4
S22,195,0,0
S22,196,0,26
S22,197,1,11
S22,198,6,1
S22,199,0,0
S22,200,0,4
S22,201,0,4
S22,202,0,20
S22,203,0,2
S22,204,0,0
S22,205,0,2
S22,206,0,1
S22,207,0,2
S22,208,0,2
S22,209,0,1
S22,210,0,1
S22,211,0,6
S22,212,0,2
S22,213,0,3
S22,214,0,3
S22,215,0,0
S22,216,0,0
S22,217,0,9
S22,218,0,0
S22,219,0,0
S22,220,0,2
S22,221,0,0
S22,222,0,14
S22,223,7,5
S22,224,13,0
S22,225,0,0
S22,226,0,0
S22,227,0,0
S22,228,0,0
S22,229,0,0
S22,230,0,0
S22,231,0,0
S22,232,0,0
S22,233,0,0
S22,234,0,1
S22,235,0,7
S22,236,0,49
S22,237,0,75
S22,238,0,23
S22,239,0,0
S22,240,0,0
S22,241,0,0
S22,242,0,0
S22,243,0,0
S22,244,0,0
S22,245,0,0
S22,246,0,0
S22,247,0,0
S22,248,0,0
