Session,Frame,LeftPlayerMotion,RightPlayerMotion
S02,1,0,1200
S02,2,0,0
S02,3,0,0
S02,4,0,0
S02,5,0,0
S02,6,0,4
S02,7,0,0
S02,8,0,0
S02,9,1,0
S02,10,2,0
S02,11,0,0
S02,12,0,0
S02,13,0,0
S02,14,0,0
S02,15,10,0
S02,16,1,0
S02,17,33,0
S02,18,81,0
S02,19,128,0
S02,20,112,0
S02,21,11,0
S02,22,2,3
S02,23,45,0
S02,24,36,0
S02,25,40,0
S02,26,1,0
S02,27,29,0
S02,28,21,0
S02,29,7,0
S02,30,25,0
S02,31,53,0
S02,32,49,0
S02,33,171,0
S02,34,240,0
S02,35,160,0
S02,36,76,0
S02,37,126,0
S02,38,82,0
S02,39,86,0
S02,40,111,0
S02,41,84,0
S02,42,71,0
S02,43,36,0
S02,44,86,0
S02,45,94,0
S02,46,72,0
S02,47,11,22
S02,48,0,1
S02,49,14,8
S02,50,44,20
S02,51,38,504
S02,52,131,2059
S02,53,46,4229
S02,54,24,6766
S02,55,18,11205
S02,56,6,16018
S02,57,0,20113
S02,58,0,21024
S02,59,0,22274
S02,60,53,22049
S02,61,1176,20412
S02,62,2866,17890
S02,63,4537,17655
S02,64,7607,17013
S02,65,12819,16181
S02,66,15654,16948
S02,67,16656,16048
S02,68,14955,15979
S02,69,18704,16270
S02,70,20394,15854
S02,71,19831,14485
S02,72,22284,12987
S02,73,24299,12685
S02,74,20454,12491
S02,75,11637,11867
S02,76,6223,10098
S02,77,529,8098
S02,78,0,6690
S02,79,0,6417
S02,80,0,5792
S02,81,0,5670
S02,82,0,5642
S02,83,0,6382
S02,84,0,6561
S02,85,0,6501
S02,86,0,6129
S02,87,0,5583
S02,88,0,5301
S02,89,0,4469
S02,90,0,3778
S02,91,0,3167
S02,92,0,3046
S02,93,3,2232
S02,94,2,1097
S02,95,123,564
S02,96,60,508
S02,97,14,396
S02,98,2,621
S02,99,0,665
S02,100,0,673
S02,101,0,560
S02,102,0,387
S02,103,0,184
S02,104,0,112
S02,105,0,169
S02,106,0,77
S02,107,0,12
S02,108,6,38
