Session,ID,Frame,MotionEnergy
S07,P016,1,470
S07,P016,2,547
S07,P016,3,444
S07,P016,4,331
S07,P016,5,279
S07,P016,6,37
S07,P016,7,28
S07,P016,8,24
S07,P016,9,24
S07,P016,10,29
S07,P016,11,63
S07,P016,12,32
S07,P016,13,12
S07,P016,14,8
S07,P016,15,0
S07,P016,16,0
S07,P016,17,1
S07,P016,18,0
S07,P016,19,0
S07,P016,20,1
S07,P016,21,0
S07,P016,22,17
S07,P016,23,0
S07,P016,24,0
S07,P016,25,0
S07,P016,26,0
S07,P016,27,0
S07,P016,28,0
S07,P016,29,0
S07,P016,30,0
S07,P016,31,0
S07,P016,32,0
S07,P016,33,0
S07,P016,34,38
S07,P016,35,0
S07,P016,36,0
S07,P016,37,0
S07,P016,38,0
S07,P016,39,0
S07,P016,40,0
S07,P016,41,0
S07,P016,42,0
S07,P016,43,0
S07,P016,44,0
S07,P016,45,0
S07,P016,46,0
S07,P016,47,0
S07,P016,48,4
S07,P016,49,0
S07,P016,50,15
S07,P016,51,16
S07,P016,52,1
S07,P016,53,3
S07,P016,54,18
S07,P016,55,0
S07,P016,56,5
S07,P016,57,22
S07,P016,58,19
S07,P016,59,0
S07,P016,60,7
S07,P016,61,0
S07,P016,62,0
S07,P016,63,0
S07,P016,64,0
S07,P016,65,0
S07,P016,66,44
S07,P016,67,9
S07,P016,68,0
S07,P016,69,4
S07,P016,70,0
S07,P016,71,0
S07,P016,72,0
S07,P016,73,0
S07,P016,74,0
S07,P016,75,0
S07,P016,76,0
S07,P016,77,0
S07,P016,78,0
S07,P016,79,0
S07,P016,80,0
S07,P016,81,0
S07,P016,82,0
S07,P016,83,0
S07,P016,84,0
S07,P016,85,0
S07,P016,86,4
S07,P016,87,0
S07,P016,88,0
S07,P016,89,0
S07,P016,90,0
S07,P016,91,0
S07,P016,92,0
S07,P016,93,0
S07,P016,94,0
S07,P016,95,0
S07,P016,96,0
S07,P016,97,0
S07,P016,98,0
S07,P016,99,0
S07,P016,100,0
S07,P016,101,0
S07,P016,102,0
S07,P016,103,0
S07,P016,104,0
S07,P016,105,0
S07,P016,106,0
S07,P016,107,0
S07,P016,108,3
S07,P016,109,0
S07,P016,110,0
S07,P016,111,0
S07,P016,112,7
S07,P016,113,63
S07,P016,114,232
S07,P016,115,183
S07,P016,116,98
S07,P016,117,12
S07,P016,118,0
S07,P016,119,0
S07,P016,120,3
S07,P016,121,0
S07,P016,122,0
S07,P016,123,0
S07,P016,124,0
S07,P016,125,0
S07,P016,126,0
S07,P016,127,0
S07,P016,128,0
S07,P016,129,0
S07,P016,130,0
S07,P016,131,0
S07,P016,132,0
S07,P016,133,50
S07,P016,134,102
S07,P016,135,257
S07,P016,136,299
S07,P016,137,567
S07,P016,138,607
S07,P016,139,655
S07,P016,140,627
S07,P016,141,583
S07,P016,142,646
S07,P016,143,403
S07,P016,144,535
S07,P016,145,407
S07,P016,146,464
S07,P016,147,443
S07,P016,148,291
S07,P016,149,52
S07,P016,150,12
S07,P016,151,54
S07,P016,152,110
S07,P016,153,90
S07,P016,154,89
S07,P016,155,110
S07,P016,156,134
S07,P016,157,63
S07,P016,158,0
S07,P016,159,0
S07,P016,160,0
S07,P016,161,0
S07,P016,162,9
S07,P016,163,13
S07,P016,164,1
S07,P016,165,1
S07,P016,166,0
S07,P016,167,0
S07,P016,168,0
S07,P016,169,0
S07,P016,170,0
S07,P016,171,0
S07,P016,172,0
S07,P016,173,0
S07,P016,174,17
S07,P016,175,36
S07,P016,176,53
S07,P016,177,21
S07,P016,178,40
S07,P016,179,19
S07,P016,180,2
S07,P016,181,0
S07,P016,182,15
S07,P016,183,43
S07,P016,184,55
S07,P016,185,61
S07,P016,186,50
S07,P016,187,54
S07,P016,188,66
S07,P016,189,92
S07,P016,190,101
S07,P016,191,73
S07,P016,192,59
S07,P016,193,14
S07,P016,194,10
S07,P016,195,6
S07,P016,196,0
S07,P016,197,12
S07,P016,198,0
S07,P016,199,1
