Session,ID,Frame,MotionEnergy
S10,P023,1,0
S10,P023,2,0
S10,P023,3,4
S10,P023,4,19
S10,P023,5,7
S10,P023,6,0
S10,P023,7,0
S10,P023,8,0
S10,P023,9,0
S10,P023,10,0
S10,P023,11,0
S10,P023,12,0
S10,P023,13,0
S10,P023,14,0
S10,P023,15,0
S10,P023,16,0
S10,P023,17,0
S10,P023,18,0
S10,P023,19,0
S10,P023,20,0
S10,P023,21,0
S10,P023,22,7
S10,P023,23,5
S10,P023,24,15
S10,P023,25,21
S10,P023,26,6
S10,P023,27,0
S10,P023,28,3
S10,P023,29,0
S10,P023,30,0
S10,P023,31,0
S10,P023,32,0
S10,P023,33,0
S10,P023,34,0
S10,P023,35,0
S10,P023,36,8
S10,P023,37,0
S10,P023,38,5
S10,P023,39,0
S10,P023,40,0
S10,P023,41,2
S10,P023,42,1
S10,P023,43,0
S10,P023,44,0
S10,P023,45,0
S10,P023,46,0
S10,P023,47,0
S10,P023,48,0
S10,P023,49,0
S10,P023,50,0
S10,P023,51,0
S10,P023,52,0
S10,P023,53,23
S10,P023,54,83
S10,P023,55,162
S10,P023,56,222
S10,P023,57,282
S10,P023,58,318
S10,P023,59,371
S10,P023,60,547
S10,P023,61,789
S10,P023,62,1039
S10,P023,63,1121
S10,P023,64,1157
S10,P023,65,1199
S10,P023,66,996
S10,P023,67,754
S10,P023,68,541
S10,P023,69,317
S10,P023,70,163
S10,P023,71,271
S10,P023,72,583
S10,P023,73,802
S10,P023,74,973
S10,P023,75,1042
S10,P023,76,1196
S10,P023,77,1201
S10,P023,78,992
S10,P023,79,869
S10,P023,80,682
S10,P023,81,455
S10,P023,82,297
S10,P023,83,234
S10,P023,84,212
S10,P023,85,174
S10,P023,86,77
S10,P023,87,0
S10,P023,88,0
S10,P023,89,0
S10,P023,90,0
S10,P023,91,1
S10,P023,92,0
S10,P023,93,0
S10,P023,94,0
S10,P023,95,4
S10,P023,96,0
S10,P023,97,0
S10,P023,98,0
S10,P023,99,0
S10,P023,100,0
S10,P023,101,0
S10,P023,102,0
S10,P023,103,17
S10,P023,104,13
S10,P023,105,10
S10,P023,106,0
S10,P023,107,0
S10,P023,108,0
S10,P023,109,0
S10,P023,110,5
S10,P023,111,27
S10,P023,112,70
S10,P023,113,92
S10,P023,114,35
S10,P023,115,31
S10,P023,116,66
S10,P023,117,52
S10,P023,118,40
S10,P023,119,9
S10,P023,120,16
S10,P023,121,0
S10,P023,122,30
S10,P023,123,0
S10,P023,124,35
S10,P023,125,44
S10,P023,126,35
S10,P023,127,29
S10,P023,128,20
S10,P023,129,6
S10,P023,130,0
S10,P023,131,0
S10,P023,132,1
S10,P023,133,0
S10,P023,134,0
S10,P023,135,0
S10,P023,136,0
S10,P023,137,0
S10,P023,138,2
S10,P023,139,0
S10,P023,140,0
S10,P023,141,0
S10,P023,142,0
S10,P023,143,0
S10,P023,144,0
S10,P023,145,0
S10,P023,146,0
S10,P023,147,0
S10,P023,148,0
S10,P023,149,0
S10,P023,150,0
S10,P023,151,0
S10,P023,152,0
S10,P023,153,0
S10,P023,154,0
S10,P023,155,0
S10,P023,156,0
S10,P023,157,0
S10,P023,158,0
S10,P023,159,0
S10,P023,160,0
S10,P023,161,0
S10,P023,162,0
S10,P023,163,0
S10,P023,164,0
S10,P023,165,0
S10,P023,166,0
S10,P023,167,0
S10,P023,168,0
S10,P023,169,0
S10,P023,170,0
S10,P023,171,0
S10,P023,172,0
S10,P023,173,0
S10,P023,174,0
S10,P023,175,0
S10,P023,176,0
S10,P023,177,0
S10,P023,178,0
S10,P023,179,0
S10,P023,180,0
S10,P023,181,0
S10,P023,182,0
S10,P023,183,3
S10,P023,184,0
S10,P023,185,0
S10,P023,186,0
S10,P023,187,0
S10,P023,188,0
S10,P023,189,0
S10,P023,190,0
S10,P023,191,0
S10,P023,192,0
S10,P023,193,0
S10,P023,194,0
S10,P023,195,0
S10,P023,196,0
S10,P023,197,2
S10,P023,198,0
S10,P023,199,0
S10,P023,200,0
S10,P023,201,0
S10,P023,202,0
S10,P023,203,0
S10,P023,204,0
S10,P023,205,0
S10,P023,206,0
S10,P023,207,15
S10,P023,208,54
S10,P023,209,97
S10,P023,210,123
S10,P023,211,127
S10,P023,212,62
S10,P023,213,6
S10,P023,214,1
S10,P023,215,9
S10,P023,216,4
S10,P023,217,3
S10,P023,218,0
S10,P023,219,0
S10,P023,220,0
S10,P023,221,0
S10,P023,222,0
