Session,ID,Frame,MotionEnergy
S08,P019,1,949
S08,P019,2,872
S08,P019,3,890
S08,P019,4,973
S08,P019,5,1075
S08,P019,6,966
S08,P019,7,1101
S08,P019,8,1122
S08,P019,9,1119
S08,P019,10,1050
S08,P019,11,989
S08,P019,12,806
S08,P019,13,546
S08,P019,14,245
S08,P019,15,55
S08,P019,16,1
S08,P019,17,49
S08,P019,18,59
S08,P019,19,34
S08,P019,20,34
S08,P019,21,35
S08,P019,22,49
S08,P019,23,45
S08,P019,24,71
S08,P019,25,151
S08,P019,26,212
S08,P019,27,157
S08,P019,28,72
S08,P019,29,10
S08,P019,30,0
S08,P019,31,1
S08,P019,32,5
S08,P019,33,18
S08,P019,34,24
S08,P019,35,0
S08,P019,36,27
S08,P019,37,307
S08,P019,38,923
S08,P019,39,1287
S08,P019,40,1579
S08,P019,41,1709
S08,P019,42,1415
S08,P019,43,1127
S08,P019,44,653
S08,P019,45,367
S08,P019,46,205
S08,P019,47,289
S08,P019,48,660
S08,P019,49,775
S08,P019,50,1001
S08,P019,51,1265
S08,P019,52,1257
S08,P019,53,1470
S08,P019,54,1622
S08,P019,55,1615
S08,P019,56,1793
S08,P019,57,1855
S08,P019,58,1959
S08,P019,59,1588
S08,P019,60,1416
S08,P019,61,1294
S08,P019,62,1103
S08,P019,63,1001
S08,P019,64,1586
S08,P019,65,3635
S08,P019,66,5148
S08,P019,67,5729
S08,P019,68,5286
S08,P019,69,5248
S08,P019,70,4930
S08,P019,71,5112
S08,P019,72,5047
S08,P019,73,4603
S08,P019,74,3864
S08,P019,75,3260
S08,P019,76,2904
S08,P019,77,2440
S08,P019,78,2186
S08,P019,79,1757
S08,P019,80,1415
S08,P019,81,1299
S08,P019,82,981
S08,P019,83,720
S08,P019,84,674
S08,P019,85,817
S08,P019,86,916
S08,P019,87,1129
S08,P019,88,1354
S08,P019,89,1219
S08,P019,90,1225
S08,P019,91,887
S08,P019,92,700
S08,P019,93,430
S08,P019,94,263
S08,P019,95,260
S08,P019,96,311
S08,P019,97,382
S08,P019,98,403
S08,P019,99,493
S08,P019,100,668
S08,P019,101,876
S08,P019,102,1033
S08,P019,103,1152
S08,P019,104,1094
S08,P019,105,999
S08,P019,106,667
S08,P019,107,454
S08,P019,108,271
S08,P019,109,218
S08,P019,110,117
S08,P019,111,67
S08,P019,112,121
S08,P019,113,104
S08,P019,114,77
S08,P019,115,43
S08,P019,116,56
S08,P019,117,57
S08,P019,118,46
S08,P019,119,125
S08,P019,120,286
S08,P019,121,709
S08,P019,122,1107
S08,P019,123,920
S08,P019,124,759
S08,P019,125,1599
S08,P019,126,2068
S08,P019,127,2144
S08,P019,128,1932
S08,P019,129,1629
S08,P019,130,1302
S08,P019,131,1030
S08,P019,132,893
S08,P019,133,859
S08,P019,134,774
S08,P019,135,590
S08,P019,136,337
S08,P019,137,89
S08,P019,138,22
S08,P019,139,29
S08,P019,140,0
S08,P019,141,0
S08,P019,142,27
S08,P019,143,21
S08,P019,144,10
S08,P019,145,5
S08,P019,146,0
S08,P019,147,4
S08,P019,148,1
S08,P019,149,5
S08,P019,150,3
S08,P019,151,8
S08,P019,152,8
S08,P019,153,9
S08,P019,154,11
S08,P019,155,25
S08,P019,156,23
S08,P019,157,45
S08,P019,158,29
S08,P019,159,18
S08,P019,160,17
S08,P019,161,6
S08,P019,162,6
S08,P019,163,0
S08,P019,164,0
S08,P019,165,0
S08,P019,166,0
S08,P019,167,0
S08,P019,168,0
S08,P019,169,0
S08,P019,170,0
S08,P019,171,0
S08,P019,172,0
S08,P019,173,0
S08,P019,174,0
S08,P019,175,0
S08,P019,176,0
S08,P019,177,0
S08,P019,178,0
S08,P019,179,2
S08,P019,180,18
S08,P019,181,0
S08,P019,182,0
S08,P019,183,0
S08,P019,184,0
S08,P019,185,0
S08,P019,186,0
S08,P019,187,0
S08,P019,188,0
S08,P019,189,0
S08,P019,190,1
S08,P019,191,0
S08,P019,192,28
S08,P019,193,15
S08,P019,194,0
S08,P019,195,0
S08,P019,196,17
S08,P019,197,11
S08,P019,198,0
S08,P019,199,0
S08,P019,200,0
S08,P019,201,0
S08,P019,202,0
S08,P019,203,0
S08,P019,204,0
S08,P019,205,4
S08,P019,206,8
S08,P019,207,15
S08,P019,208,21
S08,P019,209,53
S08,P019,210,52
S08,P019,211,49
S08,P019,212,42
S08,P019,213,35
S08,P019,214,24
S08,P019,215,4
S08,P019,216,4
S08,P019,217,2
S08,P019,218,8
S08,P019,219,2
S08,P019,220,2
S08,P019,221,0
S08,P019,222,0
S08,P019,223,0
S08,P019,224,0
S08,P019,225,0
S08,P019,226,5
S08,P019,227,0
S08,P019,228,0
S08,P019,229,0
S08,P019,230,0
S08,P019,231,0
S08,P019,232,0
S08,P019,233,0
