Session,Frame,LeftPlayerMotion,RightPlayerMotion
S07,1,58,470
S07,2,62,547
S07,3,36,444
S07,4,14,331
S07,5,0,279
S07,6,10,37
S07,7,50,28
S07,8,39,24
S07,9,36,24
S07,10,8,29
S07,11,0,63
S07,12,2,32
S07,13,12,12
S07,14,12,8
S07,15,11,0
S07,16,2,0
S07,17,5,1
S07,18,41,0
S07,19,55,0
S07,20,112,1
S07,21,96,0
S07,22,147,17
S07,23,193,0
S07,24,315,0
S07,25,309,0
S07,26,220,0
S07,27,111,0
S07,28,26,0
S07,29,9,0
S07,30,0,0
S07,31,0,0
S07,32,1,0
S07,33,0,0
S07,34,0,38
S07,35,1,0
S07,36,4,0
S07,37,50,0
S07,38,390,0
S07,39,1064,0
S07,40,2204,0
S07,41,3703,0
S07,42,4621,0
S07,43,5294,0
S07,44,5483,0
S07,45,5203,0
S07,46,4493,0
S07,47,3560,0
S07,48,3546,4
S07,49,3678,0
S07,50,3719,15
S07,51,3721,16
S07,52,3678,1
S07,53,3272,3
S07,54,2686,18
S07,55,1687,0
S07,56,1200,5
S07,57,1063,22
S07,58,1641,19
S07,59,1546,0
S07,60,987,7
S07,61,402,0
S07,62,402,0
S07,63,1066,0
S07,64,1894,0
S07,65,2798,0
S07,66,3313,44
S07,67,3588,9
S07,68,3436,0
S07,69,3592,4
S07,70,3369,0
S07,71,2661,0
S07,72,1920,0
S07,73,992,0
S07,74,440,0
S07,75,527,0
S07,76,575,0
S07,77,610,0
S07,78,508,0
S07,79,317,0
S07,80,25,0
S07,81,197,0
S07,82,452,0
S07,83,459,0
S07,84,427,0
S07,85,316,0
S07,86,198,4
S07,87,152,0
S07,88,137,0
S07,89,107,0
S07,90,63,0
S07,91,31,0
S07,92,13,0
S07,93,21,0
S07,94,16,0
S07,95,15,0
S07,96,8,0
S07,97,0,0
S07,98,3,0
S07,99,13,0
S07,100,32,0
S07,101,3,0
S07,102,0,0
S07,103,0,0
S07,104,0,0
S07,105,0,0
S07,106,0,0
S07,107,0,0
S07,108,0,3
S07,109,0,0
S07,110,0,0
S07,111,0,0
S07,112,0,7
S07,113,0,63
S07,114,0,232
S07,115,0,183
S07,116,0,98
S07,117,0,12
S07,118,25,0
S07,119,35,0
S07,120,11,3
S07,121,14,0
S07,122,2,0
S07,123,1,0
S07,124,0,0
S07,125,0,0
S07,126,0,0
S07,127,0,0
S07,128,0,0
S07,129,0,0
S07,130,0,0
S07,131,0,0
S07,132,0,0
S07,133,2,50
S07,134,15,102
S07,135,50,257
S07,136,65,299
S07,137,62,567
S07,138,83,607
S07,139,98,655
S07,140,144,627
S07,141,113,583
S07,142,111,646
S07,143,106,403
S07,144,94,535
S07,145,119,407
S07,146,203,464
S07,147,234,443
S07,148,297,291
S07,149,332,52
S07,150,299,12
S07,151,203,54
S07,152,170,110
S07,153,132,90
S07,154,74,89
S07,155,28,110
S07,156,2,134
S07,157,0,63
S07,158,0,0
S07,159,1,0
S07,160,30,0
S07,161,44,0
S07,162,64,9
S07,163,166,13
S07,164,215,1
S07,165,188,1
S07,166,58,0
S07,167,20,0
S07,168,24,0
S07,169,0,0
S07,170,0,0
S07,171,0,0
S07,172,0,0
S07,173,0,0
S07,174,0,17
S07,175,0,36
S07,176,0,53
S07,177,0,21
S07,178,63,40
S07,179,66,19
S07,180,0,2
S07,181,5,0
S07,182,18,15
S07,183,15,43
S07,184,0,55
S07,185,1,61
S07,186,4,50
S07,187,0,54
S07,188,5,66
S07,189,0,92
S07,190,0,101
S07,191,0,73
S07,192,0,59
S07,193,0,14
S07,194,0,10
S07,195,27,6
S07,196,38,0
S07,197,96,12
S07,198,309,0
S07,199,511,1
S07,200,831,0
S07,201,994,0
S07,202,952,0
S07,203,1067,0
S07,204,936,0
