Session,Frame,LeftPlayerMotion,RightPlayerMotion
S19,1,80,5576
S19,2,618,0
S19,3,1416,0
S19,4,2241,0
S19,5,2733,0
S19,6,2145,0
S19,7,886,0
S19,8,619,0
S19,9,1367,0
S19,10,1745,0
S19,11,1691,0
S19,12,1342,0
S19,13,846,9
S19,14,308,3
S19,15,71,0
S19,16,80,0
S19,17,350,0
S19,18,573,0
S19,19,624,7
S19,20,458,61
S19,21,124,77
S19,22,83,31
S19,23,39,18
S19,24,10,47
S19,25,1,37
S19,26,26,15
S19,27,2,6
S19,28,0,0
S19,29,0,0
S19,30,0,0
S19,31,0,23
S19,32,0,22
S19,33,0,35
S19,34,0,54
S19,35,13,133
S19,36,0,198
S19,37,0,139
S19,38,0,45
S19,39,0,3
S19,40,0,0
S19,41,0,0
S19,42,0,0
S19,43,0,9
S19,44,0,11
S19,45,0,14
S19,46,2,21
S19,47,258,33
S19,48,969,39
S19,49,1278,58
S19,50,989,93
S19,51,479,105
S19,52,324,96
S19,53,465,124
S19,54,276,143
S19,55,339,238
S19,56,510,341
S19,57,399,598
S19,58,226,849
S19,59,41,1367
S19,60,0,2258
S19,61,29,3466
S19,62,107,4905
S19,63,182,6161
S19,64,166,7833
S19,65,65,9398
S19,66,8,10929
S19,67,0,12304
S19,68,0,13608
S19,69,0,13740
S19,70,0,13048
S19,71,0,11842
S19,72,0,9531
S19,73,0,5782
S19,74,0,2359
S19,75,0,1807
S19,76,0,3640
S19,77,0,6203
S19,78,0,8067
S19,79,0,9143
S19,80,6,9561
S19,81,389,9643
S19,82,1140,9917
S19,83,2134,10285
S19,84,3522,10421
S19,85,5506,9805
S19,86,7260,8619
S19,87,8992,7071
S19,88,10517,4596
S19,89,11680,2870
S19,90,12534,1580
S19,91,12703,1108
S19,92,12329,811
S19,93,11354,703
S19,94,9817,688
S19,95,7909,887
S19,96,5065,711
S19,97,2930,1041
S19,98,2061,1001
S19,99,2477,1158
S19,100,4542,1155
S19,101,7239,1033
S19,102,9482,942
S19,103,11292,816
S19,104,13130,690
S19,105,14502,494
S19,106,15281,328
S19,107,14704,553
S19,108,13470,1380
S19,109,12145,1387
S19,110,10257,550
S19,111,8703,20
S19,112,6768,6
S19,113,4638,5
S19,114,3136,23
S19,115,2896,15
S19,116,2882,30
S19,117,3076,1
S19,118,4489,12
S19,119,6339,78
S19,120,6987,144
S19,121,5406,209
S19,122,3310,294
S19,123,2374,341
S19,124,2161,537
S19,125,1954,650
S19,126,1674,692
S19,127,1241,723
S19,128,1246,953
S19,129,698,1271
S19,130,497,1524
S19,131,581,1911
S19,132,913,2606
S19,133,1633,4232
S19,134,1567,5292
S19,135,868,5938
S19,136,365,6529
S19,137,359,6477
S19,138,1417,6356
S19,139,1777,4825
S19,140,1629,3081
S19,141,1063,1691
S19,142,475,1647
S19,143,527,1827
S19,144,474,1778
S19,145,348,1497
S19,146,242,1082
S19,147,182,779
S19,148,146,517
S19,149,66,413
S19,150,32,315
S19,151,101,337
S19,152,41,302
S19,153,0,244
S19,154,0,40
S19,155,3,19
S19,156,0,6
S19,157,0,0
