Session,Frame,LeftPlayerMotion,RightPlayerMotion
S20,1,2618,1051
S20,2,2678,1804
S20,3,2242,3115
S20,4,1736,2794
S20,5,1221,711
S20,6,704,69
S20,7,331,263
S20,8,257,441
S20,9,71,668
S20,10,20,860
S20,11,17,871
S20,12,2,965
S20,13,2,996
S20,14,0,966
S20,15,4,1084
S20,16,0,1085
S20,17,1,1472
S20,18,0,1701
S20,19,0,1761
S20,20,1,832
S20,21,0,468
S20,22,16,33
S20,23,61,7
S20,24,99,28
S20,25,85,401
S20,26,150,1225
S20,27,186,1303
S20,28,187,1587
S20,29,304,530
S20,30,501,340
S20,31,668,1446
S20,32,790,1803
S20,33,840,682
S20,34,935,189
S20,35,1354,169
S20,36,1695,262
S20,37,1961,225
S20,38,2310,76
S20,39,2008,8
S20,40,1241,153
S20,41,1734,354
S20,42,2266,182
S20,43,2177,104
S20,44,2962,27
S20,45,3067,261
S20,46,2763,777
S20,47,2124,811
S20,48,1297,515
S20,49,1128,55
S20,50,1421,25
S20,51,893,570
S20,52,786,1372
S20,53,975,2252
S20,54,330,1870
S20,55,356,409
S20,56,399,24
S20,57,261,13
S20,58,230,329
S20,59,455,843
S20,60,585,844
S20,61,520,118
S20,62,201,49
S20,63,5,74
S20,64,12,345
S20,65,49,211
S20,66,120,450
S20,67,259,283
S20,68,317,83
S20,69,385,72
S20,70,466,69
S20,71,415,98
S20,72,260,132
S20,73,235,65
S20,74,686,31
S20,75,1091,2
S20,76,1149,3
S20,77,1051,3
S20,78,681,3
S20,79,242,3
S20,80,63,7
S20,81,133,121
S20,82,34,481
S20,83,0,575
S20,84,3,338
S20,85,3,43
S20,86,4,42
S20,87,21,70
S20,88,83,261
S20,89,116,556
S20,90,149,584
S20,91,158,133
S20,92,122,220
S20,93,150,1276
S20,94,82,2060
S20,95,10,1667
S20,96,0,1175
S20,97,2,436
S20,98,11,432
S20,99,9,168
S20,100,0,92
S20,101,0,278
S20,102,10,220
S20,103,3,898
S20,104,0,1037
S20,105,2,1851
S20,106,0,1720
S20,107,0,761
S20,108,0,342
S20,109,0,846
S20,110,0,830
S20,111,0,471
S20,112,0,342
S20,113,0,230
S20,114,0,5
S20,115,0,23
S20,116,0,17
S20,117,0,6
S20,118,0,0
S20,119,0,0
S20,120,0,0
S20,121,0,0
S20,122,0,0
S20,123,0,0
S20,124,0,6
S20,125,0,89
S20,126,0,33
S20,127,0,4
S20,128,2,0
S20,129,1,20
S20,130,0,594
S20,131,113,1610
S20,132,1,1044
S20,133,0,199
S20,134,18,5
S20,135,25,4
S20,136,6,39
S20,137,0,1
S20,138,0,0
S20,139,0,1
S20,140,0,4
S20,141,0,54
S20,142,0,29
S20,143,0,1
S20,144,0,0
S20,145,0,0
S20,146,0,0
S20,147,0,0
S20,148,0,0
S20,149,0,0
S20,150,0,0
S20,151,0,0
S20,152,0,2
S20,153,0,0
S20,154,2,0
S20,155,136,0
S20,156,849,0
S20,157,1619,0
S20,158,1741,0
S20,159,1336,0
S20,160,536,0
S20,161,149,0
S20,162,137,0
S20,163,295,0
S20,164,610,0
S20,165,1219,0
S20,166,1699,0
S20,167,1941,0
S20,168,1818,0
S20,169,1426,0
S20,170,1040,0
S20,171,795,0
S20,172,528,0
S20,173,171,0
S20,174,47,0
S20,175,132,0
S20,176,197,0
S20,177,348,0
S20,178,421,0
S20,179,367,0
S20,180,339,0
S20,181,201,0
S20,182,170,15
S20,183,100,62
S20,184,49,1
S20,185,59,0
S20,186,60,0
S20,187,87,11
S20,188,47,15
S20,189,19,6
S20,190,24,0
S20,191,78,0
S20,192,122,0
S20,193,114,0
S20,194,49,0
S20,195,3,0
S20,196,0,0
S20,197,0,0
S20,198,0,0
S20,199,5,0
S20,200,13,0
S20,201,3,0
S20,202,0,0
S20,203,0,0
S20,204,0,0
S20,205,0,0
S20,206,0,0
S20,207,1,0
S20,208,14,0
S20,209,60,0
S20,210,40,0
S20,211,0,0
S20,212,2,0
S20,213,29,0
S20,214,10,0
S20,215,0,17
S20,216,0,54
S20,217,0,6
S20,218,0,0
S20,219,0,0
S20,220,0,0
S20,221,0,0
S20,222,0,0
S20,223,0,0
S20,224,0,0
S20,225,0,0
S20,226,0,0
S20,227,0,0
S20,228,0,0
S20,229,2,0
S20,230,0,0
S20,231,0,0
S20,232,0,0
S20,233,0,5
S20,234,0,87
S20,235,0,385
S20,236,0,674
S20,237,0,729
S20,238,0,403
S20,239,0,189
S20,240,0,188
S20,241,0,3
S20,242,0,0
S20,243,0,0
S20,244,0,0
S20,245,0,0
S20,246,0,0
S20,247,0,0
S20,248,0,0
S20,249,0,17
S20,250,0,13
S20,251,0,62
S20,252,0,9
S20,253,0,11
S20,254,0,158
S20,255,0,251
S20,256,0,268
S20,257,0,249
S20,258,0,793
S20,259,0,2326
S20,260,0,2497
S20,261,0,1669
S20,262,0,249
S20,263,0,0
S20,264,0,206
S20,265,0,939
S20,266,0,1279
S20,267,0,404
S20,268,16,21
S20,269,75,4
S20,270,0,25
S20,271,0,37
S20,272,3,12
S20,273,17,1
S20,274,8,0
S20,275,3,0
S20,276,0,3
S20,277,0,0
S20,278,0,0
S20,279,0,3
S20,280,0,0
S20,281,0,0
S20,282,0,0
S20,283,0,0
S20,284,0,0
S20,285,4,0
S20,286,0,0
S20,287,0,0
S20,288,0,0
S20,289,0,0
S20,290,0,0
S20,291,0,0
S20,292,0,0
S20,293,0,0
S20,294,0,0
S20,295,0,0
S20,296,0,0
S20,297,0,0
S20,298,0,0
S20,299,0,0
S20,300,0,0
S20,301,77,0
S20,302,38,0
S20,303,0,0
S20,304,0,0
S20,305,4,0
