Session,ID,Gesture,Frame,Is_Gesture
S21,P045,Iconic,6544,2
S21,P045,Iconic,6545,2
S21,P045,Agestural,6546,0
S21,P045,Agestural,6547,0
S21,P045,Agestural,6548,0
S21,P045,Agestural,6549,0
S21,P045,Agestural,6550,0
S21,P045,Agestural,6551,0
S21,P045,Agestural,6552,0
S21,P045,Agestural,6553,0
S21,P045,N/A,6554,5
S21,P045,N/A,6555,5
S21,P045,N/A,6556,5
S21,P045,N/A,6557,5
S21,P045,N/A,6558,5
S21,P045,N/A,6559,5
S21,P045,N/A,6560,5
S21,P045,N/A,6561,5
S21,P045,N/A,6562,5
S21,P045,N/A,6563,5
S21,P045,N/A,6564,5
S21,P045,N/A,6565,5
S21,P045,N/A,6566,5
S21,P045,N/A,6567,5
S21,P045,N/A,6568,5
S21,P045,N/A,6569,5
S21,P045,N/A,6570,5
S21,P045,N/A,6571,5
S21,P045,N/A,6572,5
S21,P045,N/A,6573,5
S21,P045,N/A,6574,5
S21,P045,N/A,6575,5
S21,P045,N/A,6576,5
S21,P045,N/A,6577,5
S21,P045,N/A,6578,5
S21,P045,Agestural,6579,0
S21,P045,Agestural,6580,0
S21,P045,Agestural,6581,0
S21,P045,Agestural,6582,0
S21,P045,Agestural,6583,0
S21,P045,Agestural,6584,0
S21,P045,Agestural,6585,0
S21,P045,Agestural,6586,0
S21,P045,Agestural,6587,0
S21,P045,Agestural,6588,0
S21,P045,Agestural,6589,0
S21,P045,Agestural,6590,0
S21,P045,Agestural,6591,0
S21,P045,Agestural,6592,0
S21,P045,Agestural,6593,0
S21,P045,Agestural,6594,0
S21,P045,Agestural,6595,0
S21,P045,Agestural,6596,0
S21,P045,Agestural,6597,0
S21,P045,Agestural,6598,0
S21,P045,Agestural,6599,0
S21,P045,Agestural,6600,0
S21,P045,Agestural,6601,0
S21,P045,Agestural,6602,0
S21,P045,Agestural,6603,0
S21,P045,Agestural,6604,0
S21,P045,Agestural,6605,0
S21,P045,Agestural,6606,0
S21,P045,Agestural,6607,0
S21,P045,Agestural,6608,0
S21,P045,Agestural,6609,0
S21,P045,Agestural,6610,0
S21,P045,Agestural,6611,0
S21,P045,Agestural,6612,0
S21,P045,Agestural,6613,0
S21,P045,Agestural,6614,0
S21,P045,Agestural,6615,0
S21,P045,Agestural,6616,0
S21,P045,Agestural,6617,0
S21,P045,Agestural,6618,0
S21,P045,Agestural,6619,0
S21,P045,Agestural,6620,0
S21,P045,Agestural,6621,0
S21,P045,Agestural,6622,0
S21,P045,Agestural,6623,0
S21,P045,Agestural,6624,0
S21,P045,Agestural,6625,0
S21,P045,Agestural,6626,0
S21,P045,Agestural,6627,0
S21,P045,Agestural,6628,0
S21,P045,Agestural,6629,0
S21,P045,Agestural,6630,0
S21,P045,Agestural,6631,0
S21,P045,Agestural,6632,0
S21,P045,Agestural,6633,0
S21,P045,Agestural,6634,0
S21,P045,Agestural,6635,0
S21,P045,Agestural,6636,0
S21,P045,Agestural,6637,0
S21,P045,Agestural,6638,0
S21,P045,N/A,6639,5
S21,P045,N/A,6640,5
S21,P045,N/A,6641,5
S21,P045,N/A,6642,5
S21,P045,N/A,6643,5
S21,P045,N/A,6644,5
S21,P045,N/A,6645,5
S21,P045,N/A,6646,5
S21,P045,N/A,6647,5
S21,P045,N/A,6648,5
S21,P045,N/A,6649,5
S21,P045,N/A,6650,5
S21,P045,N/A,6651,5
S21,P045,N/A,6652,5
S21,P045,N/A,6653,5
S21,P045,N/A,6654,5
S21,P045,N/A,6655,5
S21,P045,N/A,6656,5
S21,P045,N/A,6657,5
S21,P045,N/A,6658,5
S21,P045,N/A,6659,5
S21,P045,N/A,6660,5
S21,P045,N/A,6661,5
S21,P045,N/A,6662,5
S21,P045,N/A,6663,5
S21,P045,N/A,6664,5
S21,P045,N/A,6665,5
S21,P045,N/A,6666,5
S21,P045,N/A,6667,5
S21,P045,Agestural,6668,0
S21,P045,Agestural,6669,0
S21,P045,Agestural,6670,0
S21,P045,Agestural,6671,0
S21,P045,Agestural,6672,0
S21,P045,Agestural,6673,0
S21,P045,Agestural,6674,0
S21,P045,Agestural,6675,0
S21,P045,Agestural,6676,0
S21,P045,Agestural,6677,0
S21,P045,Agestural,6678,0
S21,P045,Agestural,6679,0
S21,P045,Agestural,6680,0
S21,P045,Agestural,6681,0
S21,P045,Agestural,6682,0
S21,P045,Agestural,6683,0
S21,P045,Agestural,6684,0
S21,P045,Agestural,6685,0
S21,P045,Agestural,6686,0
S21,P045,Agestural,6687,0
S21,P045,Agestural,6688,0
S21,P045,Agestural,6689,0
S21,P045,Agestural,6690,0
S21,P045,Agestural,6691,0
S21,P045,Agestural,6692,0
S21,P045,Agestural,6693,0
S21,P045,Agestural,6694,0
S21,P045,Agestural,6695,0
S21,P045,Agestural,6696,0
S21,P045,Agestural,6697,0
S21,P045,Agestural,6698,0
S21,P045,Agestural,6699,0
S21,P045,Agestural,6700,0
S21,P045,Agestural,6701,0
S21,P045,Agestural,6702,0
S21,P045,Agestural,6703,0
S21,P045,Agestural,6704,0
S21,P045,Agestural,6705,0
S21,P045,Agestural,6706,0
S21,P045,Agestural,6707,0
S21,P045,Agestural,6708,0
S21,P045,Agestural,6709,0
S21,P045,Agestural,6710,0
S21,P045,Agestural,6711,0
S21,P045,Agestural,6712,0
S21,P045,Agestural,6713,0
S21,P045,Agestural,6714,0
S21,P045,Agestural,6715,0
S21,P045,Agestural,6716,0
S21,P045,Agestural,6717,0
S21,P045,Agestural,6718,0
S21,P045,Agestural,6719,0
S21,P045,Agestural,6720,0
S21,P045,Agestural,6721,0
S21,P045,Agestural,6722,0
S21,P045,Agestural,6723,0
S21,P045,Agestural,6724,0
S21,P045,Agestural,6725,0
S21,P045,Agestural,6726,0
S21,P045,Agestural,6727,0
S21,P045,Agestural,6728,0
S21,P045,Agestural,6729,0
S21,P045,Agestural,6730,0
S21,P045,Agestural,6731,0
S21,P045,Agestural,6732,0
S21,P045,Agestural,6733,0
S21,P045,Agestural,6734,0
S21,P045,Agestural,6735,0
S21,P045,Agestural,6736,0
S21,P045,Agestural,6737,0
S21,P045,Agestural,6738,0
S21,P045,Agestural,6739,0
S21,P045,Agestural,6740,0
S21,P045,Agestural,6741,0
S21,P045,Agestural,6742,0
S21,P045,Agestural,6743,0
S21,P045,Agestural,6744,0
S21,P045,Agestural,6745,0
S21,P045,Agestural,6746,0
S21,P045,Agestural,6747,0
S21,P045,Agestural,6748,0
S21,P045,Agestural,6749,0
S21,P045,Agestural,6750,0
S21,P045,Agestural,6751,0
S21,P045,Agestural,6752,0
S21,P045,Agestural,6753,0
S21,P045,Agestural,6754,0
S21,P045,Agestural,6755,0
S21,P045,Agestural,6756,0
S21,P045,Agestural,6757,0
S21,P045,Agestural,6758,0
S21,P045,Agestural,6759,0
S21,P045,Agestural,6760,0
S21,P045,Agestural,6761,0
S21,P045,Agestural,6762,0
S21,P045,Agestural,6763,0
S21,P045,Agestural,6764,0
S21,P045,Agestural,6765,0
S21,P045,Agestural,6766,0
S21,P045,Agestural,6767,0
S21,P045,Agestural,6768,0
S21,P045,Agestural,6769,0
S21,P045,Agestural,6770,0
S21,P045,Agestural,6771,0
S21,P045,Agestural,6772,0
S21,P045,Agestural,6773,0
S21,P045,Agestural,6774,0
S21,P045,Agestural,6775,0
S21,P045,Agestural,6776,0
S21,P045,Agestural,6777,0
S21,P045,Agestural,6778,0
S21,P045,Agestural,6779,0
S21,P045,Agestural,6780,0
S21,P045,Agestural,6781,0
S21,P045,Agestural,6782,0
S21,P045,Agestural,6783,0
S21,P045,Agestural,6784,0
S21,P045,Agestural,6785,0
S21,P045,Agestural,6786,0
S21,P045,Agestural,6787,0
S21,P045,Agestural,6788,0
S21,P045,Agestural,6789,0
S21,P045,Agestural,6790,0
S21,P045,Agestural,6791,0
S21,P045,Agestural,6792,0
S21,P045,Agestural,6793,0
S21,P045,Agestural,6794,0
S21,P045,Agestural,6795,0
S21,P045,Agestural,6796,0
S21,P045,Agestural,6797,0
S21,P045,Agestural,6798,0
S21,P045,Agestural,6799,0
S21,P045,Agestural,6800,0
S21,P045,Agestural,6801,0
S21,P045,Agestural,6802,0
S21,P045,Agestural,6803,0
S21,P045,Agestural,6804,0
S21,P045,Agestural,6805,0
S21,P045,Agestural,6806,0
S21,P045,Agestural,6807,0
S21,P045,Agestural,6808,0
S21,P045,Agestural,6809,0
S21,P045,Agestural,6810,0
S21,P045,Agestural,6811,0
S21,P045,Agestural,6812,0
S21,P045,Agestural,6813,0
S21,P045,Agestural,6814,0
S21,P045,Agestural,6815,0
S21,P045,Agestural,6816,0
S21,P045,Agestural,6817,0
S21,P045,Agestural,6818,0
S21,P045,Agestural,6819,0
S21,P045,Agestural,6820,0
S21,P045,Agestural,6821,0
S21,P045,Agestural,6822,0
S21,P045,Agestural,6823,0
S21,P045,Agestural,6824,0
S21,P045,Agestural,6825,0
S21,P045,Agestural,6826,0
S21,P045,Agestural,6827,0
S21,P045,Agestural,6828,0
S21,P045,Agestural,6829,0
S21,P045,Agestural,6830,0
S21,P045,Agestural,6831,0
S21,P045,Agestural,6832,0
S21,P045,Agestural,6833,0
S21,P045,Agestural,6834,0
S21,P045,Agestural,6835,0
S21,P045,Agestural,6836,0
S21,P045,Agestural,6837,0
S21,P045,Agestural,6838,0
S21,P045,Agestural,6839,0
S21,P045,Agestural,6840,0
S21,P045,Agestural,6841,0
S21,P045,Agestural,6842,0
S21,P045,Agestural,6843,0
S21,P045,Agestural,6844,0
S21,P045,Agestural,6845,0
S21,P045,Agestural,6846,0
S21,P045,Agestural,6847,0
S21,P045,Agestural,6848,0
S21,P045,Agestural,6849,0
S21,P045,Agestural,6850,0
S21,P045,Agestural,6851,0
S21,P045,Agestural,6852,0
S21,P045,Agestural,6853,0
S21,P045,Agestural,6854,0
S21,P045,Agestural,6855,0
S21,P045,Agestural,6856,0
S21,P045,Agestural,6857,0
S21,P045,Agestural,6858,0
S21,P045,Agestural,6859,0
S21,P045,Agestural,6860,0
S21,P045,Agestural,6861,0
S21,P045,Agestural,6862,0
S21,P045,Agestural,6863,0
S21,P045,Agestural,6864,0
S21,P045,Agestural,6865,0
S21,P045,Agestural,6866,0
S21,P045,Agestural,6867,0
S21,P045,Agestural,6868,0
S21,P045,Agestural,6869,0
S21,P045,Agestural,6870,0
S21,P045,Agestural,6871,0
S21,P045,Agestural,6872,0
S21,P045,Agestural,6873,0
S21,P045,Agestural,6874,0
S21,P045,Agestural,6875,0
S21,P045,Agestural,6876,0
S21,P045,Agestural,6877,0
S21,P045,Agestural,6878,0
S21,P045,Agestural,6879,0
S21,P045,Agestural,6880,0
S21,P045,Agestural,6881,0
S21,P045,Agestural,6882,0
S21,P045,Agestural,6883,0
S21,P045,Agestural,6884,0
S21,P045,Agestural,6885,0
S21,P045,Agestural,6886,0
S21,P045,Agestural,6887,0
S21,P045,Agestural,6888,0
S21,P045,Agestural,6889,0
S21,P045,Agestural,6890,0
S21,P045,Agestural,6891,0
S21,P045,Agestural,6892,0
S21,P045,Agestural,6893,0
S21,P045,Agestural,6894,0
S21,P045,Agestural,6895,0
S21,P045,Agestural,6896,0
S21,P045,Agestural,6897,0
S21,P045,Agestural,6898,0
S21,P045,Agestural,6899,0
S21,P045,Agestural,6900,0
S21,P045,Agestural,6901,0
S21,P045,Agestural,6902,0
S21,P045,Agestural,6903,0
S21,P045,Agestural,6904,0
S21,P045,Agestural,6905,0
S21,P045,Agestural,6906,0
S21,P045,Agestural,6907,0
S21,P045,Agestural,6908,0
S21,P045,Agestural,6909,0
S21,P045,Agestural,6910,0
S21,P045,Agestural,6911,0
S21,P045,Agestural,6912,0
S21,P045,Agestural,6913,0
S21,P045,Agestural,6914,0
S21,P045,Agestural,6915,0
S21,P045,Agestural,6916,0
S21,P045,Agestural,6917,0
S21,P045,Agestural,6918,0
S21,P045,Agestural,6919,0
S21,P045,Agestural,6920,0
S21,P045,Agestural,6921,0
S21,P045,Agestural,6922,0
S21,P045,Agestural,6923,0
S21,P045,Agestural,6924,0
S21,P045,Agestural,6925,0
S21,P045,Agestural,6926,0
S21,P045,Agestural,6927,0
S21,P045,Agestural,6928,0
S21,P045,Agestural,6929,0
S21,P045,Agestural,6930,0
S21,P045,Agestural,6931,0
S21,P045,Agestural,6932,0
S21,P045,Agestural,6933,0
S21,P045,Agestural,6934,0
S21,P045,Agestural,6935,0
S21,P045,Agestural,6936,0
S21,P045,Agestural,6937,0
S21,P045,Agestural,6938,0
S21,P045,Agestural,6939,0
S21,P045,Agestural,6940,0
S21,P045,Agestural,6941,0
S21,P045,Agestural,6942,0
S21,P045,Agestural,6943,0
S21,P045,Agestural,6944,0
S21,P045,Agestural,6945,0
S21,P045,Agestural,6946,0
S21,P045,Agestural,6947,0
S21,P045,Agestural,6948,0
S21,P045,Agestural,6949,0
S21,P045,Agestural,6950,0
S21,P045,Agestural,6951,0
S21,P045,Agestural,6952,0
S21,P045,Agestural,6953,0
S21,P045,Agestural,6954,0
S21,P045,Agestural,6955,0
S21,P045,Agestural,6956,0
S21,P045,Agestural,6957,0
S21,P045,Agestural,6958,0
S21,P045,Agestural,6959,0
S21,P045,Agestural,6960,0
S21,P045,Agestural,6961,0
S21,P045,Agestural,6962,0
S21,P045,Agestural,6963,0
S21,P045,Agestural,6964,0
