Session,ID,Frame,MotionEnergy
S14,P030,1,19963
S14,P030,2,1697
S14,P030,3,2359
S14,P030,4,2985
S14,P030,5,2792
S14,P030,6,3259
S14,P030,7,3094
S14,P030,8,2144
S14,P030,9,1847
S14,P030,10,2423
S14,P030,11,1974
S14,P030,12,2175
S14,P030,13,2531
S14,P030,14,1358
S14,P030,15,1065
S14,P030,16,862
S14,P030,17,518
S14,P030,18,814
S14,P030,19,987
S14,P030,20,1205
S14,P030,21,970
S14,P030,22,991
S14,P030,23,1051
S14,P030,24,1019
S14,P030,25,1252
S14,P030,26,1263
S14,P030,27,1503
S14,P030,28,2074
S14,P030,29,2775
S14,P030,30,3441
S14,P030,31,4546
S14,P030,32,4630
S14,P030,33,4476
S14,P030,34,3351
S14,P030,35,2192
S14,P030,36,1496
S14,P030,37,1557
S14,P030,38,2414
S14,P030,39,3238
S14,P030,40,3263
S14,P030,41,2730
S14,P030,42,2017
S14,P030,43,2030
S14,P030,44,2231
S14,P030,45,2328
S14,P030,46,2483
S14,P030,47,2949
S14,P030,48,3218
S14,P030,49,2891
S14,P030,50,2406
S14,P030,51,1746
S14,P030,52,1827
S14,P030,53,1851
S14,P030,54,2039
S14,P030,55,1818
S14,P030,56,1564
S14,P030,57,1090
S14,P030,58,464
S14,P030,59,439
S14,P030,60,383
S14,P030,61,488
S14,P030,62,564
S14,P030,63,656
S14,P030,64,662
S14,P030,65,497
S14,P030,66,302
S14,P030,67,160
S14,P030,68,89
S14,P030,69,26
S14,P030,70,10
S14,P030,71,8
S14,P030,72,21
S14,P030,73,41
S14,P030,74,19
S14,P030,75,12
S14,P030,76,0
S14,P030,77,0
S14,P030,78,0
S14,P030,79,0
S14,P030,80,0
S14,P030,81,0
S14,P030,82,0
S14,P030,83,0
S14,P030,84,15
S14,P030,85,254
S14,P030,86,741
S14,P030,87,847
S14,P030,88,667
S14,P030,89,321
S14,P030,90,58
S14,P030,91,15
S14,P030,92,27
S14,P030,93,126
S14,P030,94,161
S14,P030,95,137
S14,P030,96,83
S14,P030,97,82
S14,P030,98,71
S14,P030,99,42
S14,P030,100,14
S14,P030,101,3
S14,P030,102,6
S14,P030,103,4
S14,P030,104,7
S14,P030,105,2
S14,P030,106,0
S14,P030,107,0
S14,P030,108,0
S14,P030,109,0
S14,P030,110,0
S14,P030,111,0
S14,P030,112,0
S14,P030,113,0
S14,P030,114,0
S14,P030,115,0
S14,P030,116,0
S14,P030,117,0
S14,P030,118,0
S14,P030,119,0
S14,P030,120,0
S14,P030,121,0
S14,P030,122,90
S14,P030,123,2
S14,P030,124,13
S14,P030,125,20
S14,P030,126,0
S14,P030,127,0
S14,P030,128,0
S14,P030,129,0
S14,P030,130,0
S14,P030,131,0
S14,P030,132,0
S14,P030,133,0
S14,P030,134,0
S14,P030,135,0
S14,P030,136,0
S14,P030,137,0
S14,P030,138,0
S14,P030,139,0
S14,P030,140,0
S14,P030,141,0
S14,P030,142,0
S14,P030,143,0
S14,P030,144,0
S14,P030,145,0
S14,P030,146,0
S14,P030,147,5
S14,P030,148,357
S14,P030,149,859
S14,P030,150,908
S14,P030,151,453
