Session,ID,Frame,MotionEnergy
S13,P029,1,7674
S13,P029,2,8592
S13,P029,3,8765
S13,P029,4,8485
S13,P029,5,8054
S13,P029,6,7545
S13,P029,7,6915
S13,P029,8,6385
S13,P029,9,5613
S13,P029,10,4912
S13,P029,11,4158
S13,P029,12,3857
S13,P029,13,3665
S13,P029,14,3211
S13,P029,15,2868
S13,P029,16,2355
S13,P029,17,1997
S13,P029,18,1701
S13,P029,19,1658
S13,P029,20,1496
S13,P029,21,1526
S13,P029,22,1166
S13,P029,23,942
S13,P029,24,457
S13,P029,25,373
S13,P029,26,765
S13,P029,27,1086
S13,P029,28,1415
S13,P029,29,1664
S13,P029,30,1880
S13,P029,31,2021
S13,P029,32,2076
S13,P029,33,2102
S13,P029,34,2185
S13,P029,35,2141
S13,P029,36,2081
S13,P029,37,2093
S13,P029,38,2027
S13,P029,39,1886
S13,P029,40,1706
S13,P029,41,1321
S13,P029,42,858
S13,P029,43,582
S13,P029,44,327
S13,P029,45,199
S13,P029,46,83
S13,P029,47,3
S13,P029,48,0
S13,P029,49,0
S13,P029,50,0
S13,P029,51,0
S13,P029,52,5
S13,P029,53,109
S13,P029,54,223
S13,P029,55,281
S13,P029,56,336
S13,P029,57,360
S13,P029,58,348
S13,P029,59,298
S13,P029,60,311
S13,P029,61,337
S13,P029,62,421
S13,P029,63,378
S13,P029,64,343
S13,P029,65,357
S13,P029,66,426
S13,P029,67,422
S13,P029,68,464
S13,P029,69,426
S13,P029,70,457
S13,P029,71,562
S13,P029,72,680
S13,P029,73,1003
S13,P029,74,813
S13,P029,75,527
S13,P029,76,119
S13,P029,77,79
S13,P029,78,236
S13,P029,79,630
S13,P029,80,880
S13,P029,81,817
S13,P029,82,811
S13,P029,83,748
S13,P029,84,733
S13,P029,85,800
S13,P029,86,908
S13,P029,87,986
S13,P029,88,989
S13,P029,89,1097
S13,P029,90,1183
S13,P029,91,1169
S13,P029,92,1201
S13,P029,93,1254
S13,P029,94,1193
S13,P029,95,1107
S13,P029,96,976
S13,P029,97,841
S13,P029,98,655
S13,P029,99,397
S13,P029,100,182
S13,P029,101,96
S13,P029,102,12
S13,P029,103,0
S13,P029,104,0
S13,P029,105,0
S13,P029,106,0
S13,P029,107,16
S13,P029,108,128
S13,P029,109,239
S13,P029,110,318
S13,P029,111,368
S13,P029,112,371
S13,P029,113,329
S13,P029,114,311
S13,P029,115,280
S13,P029,116,189
S13,P029,117,80
S13,P029,118,9
S13,P029,119,0
S13,P029,120,0
S13,P029,121,0
S13,P029,122,0
S13,P029,123,0
S13,P029,124,0
S13,P029,125,0
S13,P029,126,0
S13,P029,127,0
S13,P029,128,0
S13,P029,129,0
S13,P029,130,0
S13,P029,131,43
S13,P029,132,101
S13,P029,133,154
S13,P029,134,103
S13,P029,135,33
S13,P029,136,0
S13,P029,137,0
S13,P029,138,0
S13,P029,139,0
S13,P029,140,0
S13,P029,141,0
S13,P029,142,0
S13,P029,143,0
S13,P029,144,0
S13,P029,145,0
S13,P029,146,0
S13,P029,147,0
S13,P029,148,0
S13,P029,149,0
S13,P029,150,0
S13,P029,151,0
S13,P029,152,0
S13,P029,153,0
S13,P029,154,0
S13,P029,155,0
S13,P029,156,0
S13,P029,157,0
S13,P029,158,0
S13,P029,159,0
S13,P029,160,0
S13,P029,161,0
S13,P029,162,0
S13,P029,163,0
S13,P029,164,0
S13,P029,165,1
S13,P029,166,0
S13,P029,167,0
S13,P029,168,0
S13,P029,169,0
S13,P029,170,8
S13,P029,171,25
S13,P029,172,58
S13,P029,173,86
S13,P029,174,65
S13,P029,175,26
S13,P029,176,0
S13,P029,177,9
S13,P029,178,45
S13,P029,179,71
S13,P029,180,91
S13,P029,181,82
S13,P029,182,54
S13,P029,183,1
S13,P029,184,0
S13,P029,185,36
S13,P029,186,56
S13,P029,187,76
S13,P029,188,22
S13,P029,189,1
S13,P029,190,11
S13,P029,191,40
S13,P029,192,36
S13,P029,193,5
S13,P029,194,0
S13,P029,195,1
S13,P029,196,0
S13,P029,197,0
S13,P029,198,1
S13,P029,199,5
S13,P029,200,10
S13,P029,201,33
S13,P029,202,25
S13,P029,203,11
S13,P029,204,16
S13,P029,205,6
S13,P029,206,0
S13,P029,207,0
S13,P029,208,0
S13,P029,209,0
S13,P029,210,0
S13,P029,211,0
S13,P029,212,0
S13,P029,213,0
S13,P029,214,0
S13,P029,215,0
S13,P029,216,0
S13,P029,217,0
S13,P029,218,0
S13,P029,219,0
S13,P029,220,0
S13,P029,221,0
S13,P029,222,0
S13,P029,223,0
S13,P029,224,0
S13,P029,225,0
S13,P029,226,0
S13,P029,227,1
S13,P029,228,15
S13,P029,229,20
S13,P029,230,62
S13,P029,231,11
S13,P029,232,0
S13,P029,233,0
S13,P029,234,0
S13,P029,235,0
S13,P029,236,0
S13,P029,237,0
S13,P029,238,0
S13,P029,239,0
S13,P029,240,0
S13,P029,241,2
S13,P029,242,1
S13,P029,243,1
S13,P029,244,0
S13,P029,245,0
S13,P029,246,0
S13,P029,247,0
S13,P029,248,0
S13,P029,249,0
S13,P029,250,0
S13,P029,251,0
S13,P029,252,0
S13,P029,253,0
S13,P029,254,0
S13,P029,255,0
S13,P029,256,0
S13,P029,257,0
S13,P029,258,0
S13,P029,259,0
S13,P029,260,0
S13,P029,261,0
S13,P029,262,0
S13,P029,263,0
S13,P029,264,0
S13,P029,265,0
S13,P029,266,0
S13,P029,267,0
S13,P029,268,0
S13,P029,269,0
S13,P029,270,0
S13,P029,271,0
S13,P029,272,0
S13,P029,273,0
S13,P029,274,0
S13,P029,275,0
S13,P029,276,0
S13,P029,277,0
S13,P029,278,0
S13,P029,279,0
S13,P029,280,0
S13,P029,281,0
S13,P029,282,0
S13,P029,283,0
S13,P029,284,0
S13,P029,285,0
S13,P029,286,0
S13,P029,287,0
S13,P029,288,0
S13,P029,289,0
S13,P029,290,0
S13,P029,291,0
S13,P029,292,0
S13,P029,293,0
S13,P029,294,0
S13,P029,295,3
S13,P029,296,1
S13,P029,297,15
S13,P029,298,7
S13,P029,299,5
S13,P029,300,8
S13,P029,301,7
S13,P029,302,2
S13,P029,303,0
S13,P029,304,0
S13,P029,305,0
S13,P029,306,0
S13,P029,307,0
S13,P029,308,0
S13,P029,309,7
S13,P029,310,11
S13,P029,311,19
S13,P029,312,3
S13,P029,313,17
S13,P029,314,12
S13,P029,315,5
S13,P029,316,3
S13,P029,317,0
S13,P029,318,0
S13,P029,319,0
S13,P029,320,0
S13,P029,321,0
S13,P029,322,0
S13,P029,323,0
S13,P029,324,2
S13,P029,325,7
S13,P029,326,3
S13,P029,327,0
S13,P029,328,0
S13,P029,329,0
S13,P029,330,0
S13,P029,331,0
S13,P029,332,0
S13,P029,333,0
S13,P029,334,0
