Session,ID,Frame,MotionEnergy
S23,P049,1,7625
S23,P049,2,5640
S23,P049,3,5021
S23,P049,4,2158
S23,P049,5,1686
S23,P049,6,1956
S23,P049,7,1397
S23,P049,8,409
S23,P049,9,351
S23,P049,10,299
S23,P049,11,215
S23,P049,12,100
S23,P049,13,177
S23,P049,14,486
S23,P049,15,941
S23,P049,16,1708
S23,P049,17,2066
S23,P049,18,2048
S23,P049,19,2093
S23,P049,20,2218
S23,P049,21,2428
S23,P049,22,2693
S23,P049,23,2511
S23,P049,24,2378
S23,P049,25,2430
S23,P049,26,2066
S23,P049,27,1115
S23,P049,28,592
S23,P049,29,814
S23,P049,30,1374
S23,P049,31,1850
S23,P049,32,1812
S23,P049,33,1783
S23,P049,34,1555
S23,P049,35,961
S23,P049,36,676
S23,P049,37,678
S23,P049,38,557
S23,P049,39,458
S23,P049,40,529
S23,P049,41,537
S23,P049,42,523
S23,P049,43,644
S23,P049,44,577
S23,P049,45,523
S23,P049,46,471
S23,P049,47,460
S23,P049,48,403
S23,P049,49,531
S23,P049,50,694
S23,P049,51,925
S23,P049,52,981
S23,P049,53,1075
S23,P049,54,1223
S23,P049,55,1364
S23,P049,56,1363
S23,P049,57,1393
S23,P049,58,1238
S23,P049,59,1107
S23,P049,60,967
S23,P049,61,664
S23,P049,62,374
S23,P049,63,311
S23,P049,64,313
S23,P049,65,346
S23,P049,66,304
S23,P049,67,807
S23,P049,68,1566
S23,P049,69,1912
S23,P049,70,2396
S23,P049,71,2215
S23,P049,72,1385
S23,P049,73,1780
S23,P049,74,1955
S23,P049,75,1559
S23,P049,76,1588
S23,P049,77,1428
S23,P049,78,1159
S23,P049,79,755
S23,P049,80,566
S23,P049,81,552
S23,P049,82,564
S23,P049,83,606
S23,P049,84,597
S23,P049,85,155
S23,P049,86,119
S23,P049,87,162
S23,P049,88,170
S23,P049,89,94
S23,P049,90,180
S23,P049,91,265
S23,P049,92,326
S23,P049,93,397
S23,P049,94,399
S23,P049,95,441
S23,P049,96,445
S23,P049,97,441
S23,P049,98,390
S23,P049,99,425
S23,P049,100,242
S23,P049,101,185
S23,P049,102,106
S23,P049,103,69
S23,P049,104,56
S23,P049,105,10
S23,P049,106,102
S23,P049,107,448
S23,P049,108,661
S23,P049,109,415
S23,P049,110,731
S23,P049,111,1606
S23,P049,112,1749
S23,P049,113,848
S23,P049,114,394
S23,P049,115,361
S23,P049,116,101
S23,P049,117,215
S23,P049,118,355
S23,P049,119,267
S23,P049,120,82
S23,P049,121,65
S23,P049,122,172
S23,P049,123,155
S23,P049,124,134
S23,P049,125,288
S23,P049,126,359
S23,P049,127,410
S23,P049,128,482
S23,P049,129,623
S23,P049,130,843
S23,P049,131,1049
S23,P049,132,1119
S23,P049,133,1269
S23,P049,134,1123
S23,P049,135,449
S23,P049,136,233
S23,P049,137,231
S23,P049,138,579
S23,P049,139,589
S23,P049,140,427
S23,P049,141,185
S23,P049,142,260
S23,P049,143,336
S23,P049,144,344
S23,P049,145,171
S23,P049,146,158
S23,P049,147,122
S23,P049,148,145
S23,P049,149,44
S23,P049,150,134
S23,P049,151,80
S23,P049,152,109
S23,P049,153,13
S23,P049,154,5
S23,P049,155,0
S23,P049,156,22
S23,P049,157,30
S23,P049,158,0
S23,P049,159,52
S23,P049,160,70
S23,P049,161,50
S23,P049,162,88
S23,P049,163,88
S23,P049,164,235
S23,P049,165,504
S23,P049,166,354
S23,P049,167,115
S23,P049,168,308
S23,P049,169,294
S23,P049,170,156
S23,P049,171,108
S23,P049,172,254
S23,P049,173,121
S23,P049,174,104
S23,P049,175,288
S23,P049,176,328
S23,P049,177,206
S23,P049,178,206
S23,P049,179,375
S23,P049,180,341
S23,P049,181,311
S23,P049,182,190
S23,P049,183,282
S23,P049,184,326
S23,P049,185,207
S23,P049,186,444
S23,P049,187,401
S23,P049,188,244
S23,P049,189,402
S23,P049,190,370
S23,P049,191,600
S23,P049,192,977
S23,P049,193,1260
S23,P049,194,1387
S23,P049,195,1037
S23,P049,196,298
S23,P049,197,169
S23,P049,198,365
S23,P049,199,214
S23,P049,200,88
S23,P049,201,125
S23,P049,202,233
S23,P049,203,254
S23,P049,204,480
S23,P049,205,291
S23,P049,206,55
S23,P049,207,98
S23,P049,208,185
S23,P049,209,155
S23,P049,210,131
S23,P049,211,25
S23,P049,212,47
S23,P049,213,120
S23,P049,214,126
S23,P049,215,75
S23,P049,216,181
S23,P049,217,347
S23,P049,218,241
S23,P049,219,295
S23,P049,220,250
S23,P049,221,94
S23,P049,222,17
S23,P049,223,70
S23,P049,224,211
S23,P049,225,106
S23,P049,226,127
S23,P049,227,147
S23,P049,228,172
S23,P049,229,358
S23,P049,230,391
S23,P049,231,402
S23,P049,232,511
S23,P049,233,672
S23,P049,234,399
S23,P049,235,10
S23,P049,236,23
S23,P049,237,11
S23,P049,238,1
S23,P049,239,1
S23,P049,240,45
S23,P049,241,16
S23,P049,242,46
S23,P049,243,159
S23,P049,244,234
S23,P049,245,204
S23,P049,246,259
S23,P049,247,256
S23,P049,248,282
S23,P049,249,288
S23,P049,250,156
S23,P049,251,42
S23,P049,252,1
S23,P049,253,10
S23,P049,254,28
S23,P049,255,56
S23,P049,256,152
S23,P049,257,247
S23,P049,258,181
S23,P049,259,260
S23,P049,260,368
S23,P049,261,526
S23,P049,262,652
S23,P049,263,411
S23,P049,264,551
S23,P049,265,740
S23,P049,266,312
S23,P049,267,53
S23,P049,268,13
S23,P049,269,61
S23,P049,270,108
S23,P049,271,111
S23,P049,272,177
S23,P049,273,233
S23,P049,274,290
S23,P049,275,248
S23,P049,276,266
S23,P049,277,226
S23,P049,278,204
S23,P049,279,101
S23,P049,280,49
S23,P049,281,53
S23,P049,282,46
S23,P049,283,28
S23,P049,284,2
S23,P049,285,6
S23,P049,286,20
S23,P049,287,46
S23,P049,288,1
S23,P049,289,0
S23,P049,290,0
S23,P049,291,2
S23,P049,292,3
S23,P049,293,9
S23,P049,294,15
S23,P049,295,0
S23,P049,296,0
S23,P049,297,1
S23,P049,298,18
S23,P049,299,0
S23,P049,300,0
S23,P049,301,0
S23,P049,302,0
S23,P049,303,0
S23,P049,304,0
S23,P049,305,0
S23,P049,306,5
S23,P049,307,3
S23,P049,308,3
S23,P049,309,21
S23,P049,310,71
S23,P049,311,160
S23,P049,312,263
S23,P049,313,296
S23,P049,314,237
S23,P049,315,243
S23,P049,316,319
S23,P049,317,354
S23,P049,318,109
S23,P049,319,380
S23,P049,320,208
S23,P049,321,83
S23,P049,322,21
S23,P049,323,394
S23,P049,324,446
S23,P049,325,536
S23,P049,326,673
S23,P049,327,983
S23,P049,328,1102
S23,P049,329,1027
S23,P049,330,1172
S23,P049,331,1055
S23,P049,332,894
S23,P049,333,394
S23,P049,334,283
S23,P049,335,180
S23,P049,336,153
S23,P049,337,160
S23,P049,338,65
S23,P049,339,76
S23,P049,340,68
S23,P049,341,78
S23,P049,342,44
S23,P049,343,51
S23,P049,344,6
S23,P049,345,71
S23,P049,346,30
S23,P049,347,28
S23,P049,348,13
S23,P049,349,14
S23,P049,350,37
S23,P049,351,14
S23,P049,352,0
S23,P049,353,0
S23,P049,354,0
S23,P049,355,0
S23,P049,356,0
S23,P049,357,0
S23,P049,358,0
S23,P049,359,0
S23,P049,360,0
S23,P049,361,0
S23,P049,362,0
S23,P049,363,10
S23,P049,364,0
S23,P049,365,0
S23,P049,366,0
S23,P049,367,1
S23,P049,368,0
