Session,Frame,LeftPlayerMotion,RightPlayerMotion
S05,1,10942,1227
S05,2,10040,780
S05,3,9485,1201
S05,4,7576,1662
S05,5,6481,2173
S05,6,5438,2866
S05,7,5353,3388
S05,8,6202,3811
S05,9,6078,4155
S05,10,5663,4559
S05,11,5414,4719
S05,12,4829,4997
S05,13,4346,5380
S05,14,3851,5274
S05,15,3312,4522
S05,16,3218,3602
S05,17,3448,3169
S05,18,3645,2908
S05,19,3822,2843
S05,20,4172,2698
S05,21,3793,2040
S05,22,3318,1439
S05,23,3566,1182
S05,24,4223,1257
S05,25,4527,1230
S05,26,4912,1380
S05,27,5202,1364
S05,28,4519,1360
S05,29,2795,1266
S05,30,1363,1094
S05,31,793,887
S05,32,497,879
S05,33,463,716
S05,34,641,1037
S05,35,707,1443
S05,36,478,1726
S05,37,275,2140
S05,38,75,2254
S05,39,8,2512
S05,40,48,2299
S05,41,49,1996
S05,42,1,2030
S05,43,0,1958
S05,44,5,1735
S05,45,5,1655
S05,46,1,1325
S05,47,0,1071
S05,48,1,1089
S05,49,21,1002
S05,50,3,1193
S05,51,6,1267
S05,52,0,1309
S05,53,1,1421
S05,54,0,1503
S05,55,177,1568
S05,56,540,1621
S05,57,678,1611
S05,58,902,1785
S05,59,813,1826
S05,60,785,1552
S05,61,431,1177
S05,62,235,930
S05,63,68,759
S05,64,271,728
S05,65,1452,720
S05,66,2941,995
S05,67,4554,1217
S05,68,5689,1378
S05,69,6323,1636
S05,70,6650,1951
S05,71,6900,2395
S05,72,7034,3143
S05,73,7492,3424
S05,74,7469,3823
S05,75,7327,3828
S05,76,6884,3281
S05,77,6148,3279
S05,78,5158,2424
S05,79,4032,1803
S05,80,3083,1760
S05,81,1873,2193
S05,82,1300,2499
S05,83,1661,2661
S05,84,2638,2684
S05,85,3482,2479
S05,86,4661,2714
S05,87,5296,3165
S05,88,5886,3759
S05,89,5847,4107
S05,90,5504,4392
S05,91,4629,4464
S05,92,4053,4391
S05,93,3141,4594
S05,94,2374,4685
S05,95,1411,4536
S05,96,913,4492
S05,97,585,4434
S05,98,240,3925
S05,99,258,3370
S05,100,285,2088
S05,101,454,1432
S05,102,335,1474
S05,103,169,1284
S05,104,91,1313
S05,105,76,1492
S05,106,108,1513
S05,107,153,1411
S05,108,229,1355
S05,109,314,1434
S05,110,534,1479
S05,111,490,1449
S05,112,421,1036
S05,113,458,552
S05,114,440,574
S05,115,274,585
S05,116,184,449
S05,117,19,368
S05,118,2,408
S05,119,19,257
S05,120,50,202
S05,121,24,153
S05,122,24,196
S05,123,0,63
S05,124,0,111
S05,125,7,113
S05,126,41,173
S05,127,82,110
S05,128,5,127
S05,129,10,86
S05,130,23,44
S05,131,22,78
S05,132,67,77
S05,133,167,155
S05,134,229,98
S05,135,372,98
S05,136,348,74
S05,137,294,11
S05,138,236,17
S05,139,243,107
S05,140,152,112
S05,141,87,53
S05,142,45,11
S05,143,2,4
S05,144,0,17
S05,145,0,19
S05,146,0,22
S05,147,0,3
S05,148,0,4
S05,149,0,21
S05,150,3,5
S05,151,0,9
S05,152,0,17
S05,153,0,25
S05,154,0,2
S05,155,0,0
S05,156,0,5
S05,157,0,27
S05,158,0,0
S05,159,0,0
S05,160,0,0
S05,161,0,0
S05,162,0,0
S05,163,1,1
S05,164,0,0
S05,165,1,0
S05,166,0,0
S05,167,0,0
S05,168,0,0
S05,169,0,0
S05,170,0,0
S05,171,0,0
S05,172,0,0
