Session,Frame,LeftPlayerMotion,RightPlayerMotion
S11,1,8588,650
S11,2,6067,304
S11,3,8777,467
S11,4,9771,16
S11,5,9177,25
S11,6,14962,566
S11,7,11317,255
S11,8,14175,283
S11,9,15048,0
S11,10,13997,52
S11,11,21814,144
S11,12,16633,46
S11,13,19779,20
S11,14,19955,88
S11,15,17084,36
S11,16,22888,70
S11,17,15515,18
S11,18,15664,18
S11,19,11753,100
S11,20,5362,0
S11,21,13036,4
S11,22,14106,0
S11,23,18076,0
S11,24,18448,21
S11,25,15124,3
S11,26,21619,24
S11,27,15256,0
S11,28,17349,0
S11,29,17435,2
S11,30,14472,19
S11,31,20965,17
S11,32,15870,0
S11,33,17119,0
S11,34,14906,11
S11,35,10833,0
S11,36,13738,0
S11,37,6143,0
S11,38,5464,0
S11,39,3799,10
S11,40,2183,0
S11,41,5267,14
S11,42,1059,0
S11,43,325,0
S11,44,958,0
S11,45,732,0
S11,46,2213,0
S11,47,4020,0
S11,48,3026,0
S11,49,4995,0
S11,50,1638,0
S11,51,2477,0
S11,52,2651,0
S11,53,1965,26
S11,54,5236,8
S11,55,2291,0
S11,56,2786,4
S11,57,1581,0
S11,58,341,0
S11,59,214,0
S11,60,33,0
S11,61,35,0
S11,62,70,0
S11,63,44,0
S11,64,301,0
S11,65,3,0
S11,66,28,0
S11,67,34,0
S11,68,3,0
S11,69,37,0
S11,70,3,0
S11,71,19,0
S11,72,98,0
S11,73,148,0
S11,74,635,0
S11,75,223,0
S11,76,147,0
S11,77,28,0
S11,78,0,0
S11,79,7,0
S11,80,3,0
S11,81,95,0
S11,82,159,0
S11,83,3,0
S11,84,85,0
S11,85,139,0
S11,86,135,0
S11,87,43,0
S11,88,16,0
S11,89,195,0
S11,90,3,2
S11,91,270,30
S11,92,1494,16
S11,93,1790,0
S11,94,5969,2
S11,95,2909,54
S11,96,4301,41
S11,97,4053,8
S11,98,2630,0
S11,99,4035,89
S11,100,1495,43
S11,101,2279,0
S11,102,2711,72
S11,103,2052,77
S11,104,4545,78
S11,105,1435,8
S11,106,2233,15
S11,107,2394,128
S11,108,975,0
S11,109,1817,16
S11,110,569,1
S11,111,1558,0
S11,112,1756,0
S11,113,1110,38
S11,114,2047,52
S11,115,914,0
S11,116,1329,0
S11,117,1495,3
S11,118,923,0
S11,119,2241,15
S11,120,852,0
S11,121,1205,0
S11,122,1011,0
S11,123,480,0
S11,124,929,0
S11,125,175,0
S11,126,73,0
S11,127,110,2
S11,128,0,0
S11,129,0,0
S11,130,0,0
S11,131,0,0
S11,132,38,0
S11,133,0,0
S11,134,7,0
S11,135,10,0
S11,136,0,0
S11,137,33,0
S11,138,0,0
S11,139,0,0
S11,140,0,0
S11,141,0,0
S11,142,9,0
S11,143,0,0
S11,144,0,0
S11,145,0,0
