Session,Frame,LeftPlayerMotion,RightPlayerMotion
S09,1,3,902
S09,2,0,381
S09,3,0,281
S09,4,12,293
S09,5,50,207
S09,6,107,876
S09,7,75,212
S09,8,73,153
S09,9,46,95
S09,10,45,50
S09,11,75,135
S09,12,39,16
S09,13,44,36
S09,14,73,109
S09,15,13,87
S09,16,65,1104
S09,17,118,512
S09,18,115,872
S09,19,188,832
S09,20,128,625
S09,21,158,1381
S09,22,122,387
S09,23,45,452
S09,24,210,148
S09,25,62,40
S09,26,732,244
S09,27,1263,10
S09,28,865,4
S09,29,1190,410
S09,30,64,548
S09,31,52,1200
S09,32,115,333
S09,33,115,785
S09,34,393,643
S09,35,312,332
S09,36,926,887
S09,37,1811,501
S09,38,2046,486
S09,39,4202,707
S09,40,1633,522
S09,41,1348,961
S09,42,798,370
S09,43,296,653
S09,44,540,524
S09,45,115,212
S09,46,215,295
S09,47,184,102
S09,48,95,545
S09,49,431,419
S09,50,92,273
S09,51,264,188
S09,52,324,90
S09,53,129,196
S09,54,484,21
S09,55,32,88
S09,56,45,92
S09,57,14,1
S09,58,16,58
S09,59,0,35
S09,60,14,0
S09,61,4,8
S09,62,0,6
S09,63,3,0
S09,64,0,15
S09,65,1,0
S09,66,0,0
S09,67,0,0
S09,68,2,21
S09,69,2,0
S09,70,0,2
S09,71,0,0
S09,72,0,0
S09,73,0,0
S09,74,0,20
S09,75,0,0
S09,76,0,0
S09,77,0,22
S09,78,0,7
S09,79,0,0
S09,80,0,0
S09,81,0,0
S09,82,0,0
S09,83,0,0
S09,84,0,0
S09,85,0,0
S09,86,0,0
S09,87,0,0
S09,88,0,0
S09,89,0,0
S09,90,0,0
S09,91,0,0
S09,92,0,0
S09,93,0,0
S09,94,1,0
S09,95,0,0
S09,96,0,0
S09,97,0,0
S09,98,0,0
S09,99,0,0
S09,100,0,0
S09,101,0,0
S09,102,0,0
S09,103,0,0
S09,104,0,0
S09,105,0,0
S09,106,0,0
S09,107,0,0
S09,108,0,0
S09,109,0,0
S09,110,0,0
S09,111,0,0
S09,112,0,0
S09,113,0,0
S09,114,0,0
S09,115,0,0
S09,116,0,0
S09,117,0,0
S09,118,0,0
S09,119,0,0
S09,120,0,0
S09,121,0,0
S09,122,0,0
S09,123,0,0
S09,124,0,0
S09,125,0,0
S09,126,0,0
S09,127,0,0
S09,128,0,0
S09,129,0,0
S09,130,0,0
S09,131,0,0
S09,132,0,0
S09,133,0,0
S09,134,0,0
S09,135,0,0
S09,136,0,0
S09,137,1,0
S09,138,0,0
S09,139,0,0
S09,140,0,0
S09,141,0,0
S09,142,0,0
S09,143,0,2
S09,144,0,38
S09,145,0,0
S09,146,0,0
S09,147,0,98
S09,148,0,18
S09,149,0,116
S09,150,0,5
S09,151,0,9
S09,152,0,13
S09,153,0,0
S09,154,0,0
S09,155,0,0
S09,156,0,0
S09,157,0,0
S09,158,0,0
S09,159,0,0
S09,160,0,76
S09,161,0,9
S09,162,0,0
S09,163,0,10
S09,164,0,0
S09,165,0,0
S09,166,0,0
S09,167,0,1
S09,168,0,0
S09,169,0,0
S09,170,0,1
S09,171,0,0
S09,172,0,104
S09,173,0,0
S09,174,0,0
S09,175,0,0
S09,176,0,0
S09,177,0,0
S09,178,0,0
S09,179,0,0
S09,180,1,0
S09,181,0,0
S09,182,0,0
S09,183,0,0
S09,184,0,0
S09,185,0,0
S09,186,0,0
S09,187,0,0
S09,188,0,0
S09,189,0,0
S09,190,0,0
S09,191,0,0
S09,192,0,0
S09,193,0,0
S09,194,0,0
S09,195,0,0
S09,196,0,0
S09,197,0,0
S09,198,0,0
S09,199,0,0
S09,200,0,0
S09,201,0,0
S09,202,0,0
S09,203,0,0
S09,204,0,0
S09,205,0,0
S09,206,0,0
S09,207,0,0
S09,208,0,0
S09,209,0,0
S09,210,0,0
S09,211,0,0
S09,212,0,0
S09,213,0,0
S09,214,0,0
S09,215,0,0
S09,216,0,0
S09,217,0,0
S09,218,0,0
S09,219,0,0
S09,220,0,0
S09,221,0,0
S09,222,0,0
S09,223,0,0
S09,224,86,0
S09,225,3458,0
S09,226,3554,0
S09,227,4530,0
S09,228,3835,0
S09,229,1715,0
S09,230,1681,0
S09,231,270,0
S09,232,541,0
S09,233,521,0
S09,234,215,0
S09,235,594,0
S09,236,110,0
S09,237,186,0
S09,238,153,0
S09,239,4,0
S09,240,80,0
S09,241,0,0
S09,242,0,0
S09,243,0,0
S09,244,0,0
S09,245,31,0
S09,246,0,0
S09,247,7,0
S09,248,11,0
S09,249,0,0
S09,250,121,0
S09,251,53,0
S09,252,6,0
S09,253,9,0
S09,254,0,0
S09,255,29,0
S09,256,0,0
S09,257,2,0
S09,258,0,0
S09,259,0,0
S09,260,0,0
S09,261,0,0
S09,262,0,0
S09,263,0,0
S09,264,0,0
S09,265,0,0
S09,266,0,0
S09,267,0,0
S09,268,2,0
S09,269,0,0
S09,270,0,0
S09,271,0,0
S09,272,0,0
S09,273,2,0
S09,274,0,0
S09,275,0,1
S09,276,0,0
S09,277,0,56
S09,278,2,0
S09,279,0,0
S09,280,0,0
S09,281,0,0
S09,282,0,0
S09,283,0,0
S09,284,0,0
S09,285,0,0
S09,286,0,0
S09,287,0,0
S09,288,0,0
S09,289,0,0
S09,290,0,0
S09,291,0,0
S09,292,0,0
S09,293,5,0
S09,294,0,0
S09,295,0,0
S09,296,0,0
S09,297,0,0
S09,298,0,0
S09,299,0,0
S09,300,28,0
S09,301,97,0
S09,302,18,0
S09,303,0,0
S09,304,0,0
S09,305,0,0
S09,306,0,0
S09,307,0,0
S09,308,1,0
S09,309,0,0
S09,310,0,0
S09,311,0,0
S09,312,0,0
S09,313,9,0
S09,314,0,0
S09,315,3,0
S09,316,3,0
S09,317,0,0
S09,318,7,0
S09,319,0,0
S09,320,0,0
S09,321,14,0
S09,322,25,0
S09,323,644,0
S09,324,529,0
S09,325,1158,0
S09,326,1770,0
S09,327,1245,0
S09,328,2117,0
S09,329,1708,0
S09,330,5473,0
S09,331,9785,0
S09,332,11961,0
S09,333,17484,0
S09,334,13590,0
S09,335,13895,0
S09,336,10295,0
S09,337,6476,0
S09,338,8643,1
S09,339,4949,0
S09,340,6350,0
S09,341,5719,3
S09,342,3883,0
S09,343,6519,10
S09,344,4267,0
S09,345,4499,0
S09,346,7303,5
S09,347,4576,0
S09,348,5911,0
S09,349,5465,0
S09,350,3705,0
S09,351,5708,0
S09,352,2548,0
S09,353,3351,2
S09,354,3036,0
S09,355,1722,0
S09,356,2796,0
S09,357,963,0
S09,358,1482,1
S09,359,1835,0
S09,360,1679,4
S09,361,4140,74
S09,362,3582,0
S09,363,6612,37
S09,364,7793,4
S09,365,7265,0
S09,366,10591,0
S09,367,8208,2
S09,368,10737,0
S09,369,11809,0
S09,370,8572,0
S09,371,9792,0
S09,372,4912,0
S09,373,5094,0
S09,374,4244,0
S09,375,3140,0
S09,376,4817,0
S09,377,1557,0
S09,378,1543,0
S09,379,2377,0
S09,380,2560,0
