Session,Frame,LeftPlayerMotion,RightPlayerMotion
S04,1,16183,49.0
S04,2,621,31.0
S04,3,2081,14.0
S04,4,2656,8.0
S04,5,3520,94.0
S04,6,4327,75.0
S04,7,3446,198.0
S04,8,2772,308.0
S04,9,1506,540.0
S04,10,1832,601.0
S04,11,2863,697.0
S04,12,2854,909.0
S04,13,1687,977.0
S04,14,1063,897.0
S04,15,1361,609.0
S04,16,900,402.0
S04,17,253,253.0
S04,18,185,147.0
S04,19,62,52.0
S04,20,10,1.0
S04,21,67,0.0
S04,22,157,0.0
S04,23,224,0.0
S04,24,309,9.0
S04,25,265,76.0
S04,26,141,54.0
S04,27,32,2.0
S04,28,175,1.0
S04,29,356,1.0
S04,30,247,6.0
S04,31,34,19.0
S04,32,84,11.0
S04,33,112,8.0
S04,34,98,0.0
S04,35,60,0.0
S04,36,0,0.0
S04,37,124,0.0
S04,38,116,4.0
S04,39,24,20.0
S04,40,0,81.0
S04,41,0,101.0
S04,42,8,63.0
S04,43,8,0.0
S04,44,12,0.0
S04,45,1,59.0
S04,46,6,72.0
S04,47,68,0.0
S04,48,165,0.0
S04,49,260,0.0
S04,50,295,3.0
S04,51,395,0.0
S04,52,327,0.0
S04,53,290,0.0
S04,54,232,0.0
S04,55,180,0.0
S04,56,124,7.0
S04,57,19,61.0
S04,58,1,228.0
S04,59,2,382.0
S04,60,1,241.0
S04,61,3,60.0
S04,62,0,12.0
S04,63,0,24.0
S04,64,5,12.0
S04,65,8,2.0
S04,66,2,3.0
S04,67,0,0.0
S04,68,0,0.0
S04,69,0,0.0
S04,70,0,0.0
S04,71,11,1.0
S04,72,0,0.0
S04,73,0,0.0
S04,74,0,5.0
S04,75,0,4.0
S04,76,0,0.0
S04,77,0,0.0
S04,78,0,0.0
S04,79,0,0.0
S04,80,0,0.0
S04,81,0,0.0
S04,82,0,0.0
S04,83,0,0.0
S04,84,0,0.0
S04,85,0,0.0
S04,86,0,0.0
S04,87,0,0.0
S04,88,0,59.0
S04,89,0,20.0
S04,90,3,176.0
S04,91,12,428.0
S04,92,5,631.0
S04,93,1,895.0
S04,94,0,1112.0
S04,95,0,1132.0
S04,96,0,961.0
S04,97,0,572.0
S04,98,0,144.0
S04,99,0,168.0
S04,100,0,271.0
S04,101,11,157.0
S04,102,35,83.0
S04,103,37,198.0
S04,104,29,186.0
S04,105,1,78.0
S04,106,2,69.0
S04,107,0,154.0
S04,108,0,82.0
S04,109,0,26.0
S04,110,0,71.0
S04,111,5,39.0
S04,112,0,52.0
S04,113,0,64.0
S04,114,0,201.0
S04,115,0,255.0
S04,116,0,369.0
S04,117,0,350.0
S04,118,0,323.0
S04,119,0,235.0
S04,120,0,243.0
S04,121,0,145.0
S04,122,0,63.0
S04,123,0,54.0
S04,124,0,16.0
S04,125,0,1.0
S04,126,0,0.0
S04,127,0,0.0
S04,128,0,0.0
S04,129,0,0.0
S04,130,0,0.0
S04,131,0,0.0
S04,132,0,0.0
S04,133,0,0.0
S04,134,0,0.0
S04,135,0,0.0
S04,136,0,0.0
S04,137,0,0.0
S04,138,0,0.0
S04,139,0,0.0
S04,140,0,0.0
S04,141,0,0.0
S04,142,0,0.0
S04,143,0,0.0
S04,144,0,36.0
S04,145,0,24.0
S04,146,13,0.0
S04,147,0,0.0
S04,148,0,3.0
S04,149,0,0.0
S04,150,0,0.0
S04,151,0,0.0
S04,152,0,0.0
S04,153,0,0.0
S04,154,1,0.0
S04,155,10,0.0
S04,156,18,0.0
S04,157,19,0.0
S04,158,38,0.0
