Session,ID,Frame,MotionEnergy
S18,P038,1,0
S18,P038,2,0
S18,P038,3,0
S18,P038,4,0
S18,P038,5,0
S18,P038,6,2
S18,P038,7,0
S18,P038,8,0
S18,P038,9,0
S18,P038,10,0
S18,P038,11,0
S18,P038,12,0
S18,P038,13,0
S18,P038,14,0
S18,P038,15,0
S18,P038,16,0
S18,P038,17,0
S18,P038,18,0
S18,P038,19,0
S18,P038,20,0
S18,P038,21,0
S18,P038,22,0
S18,P038,23,0
S18,P038,24,0
S18,P038,25,0
S18,P038,26,0
S18,P038,27,4
S18,P038,28,0
S18,P038,29,0
S18,P038,30,0
S18,P038,31,0
S18,P038,32,0
S18,P038,33,0
S18,P038,34,0
S18,P038,35,0
S18,P038,36,0
S18,P038,37,0
S18,P038,38,0
S18,P038,39,0
S18,P038,40,0
S18,P038,41,0
S18,P038,42,0
S18,P038,43,0
S18,P038,44,0
S18,P038,45,0
S18,P038,46,0
S18,P038,47,0
S18,P038,48,0
S18,P038,49,0
S18,P038,50,0
S18,P038,51,0
S18,P038,52,0
S18,P038,53,0
S18,P038,54,0
S18,P038,55,0
S18,P038,56,0
S18,P038,57,0
S18,P038,58,0
S18,P038,59,0
S18,P038,60,0
S18,P038,61,0
S18,P038,62,0
S18,P038,63,0
S18,P038,64,0
S18,P038,65,0
S18,P038,66,0
S18,P038,67,0
S18,P038,68,0
S18,P038,69,0
S18,P038,70,0
S18,P038,71,9
S18,P038,72,82
S18,P038,73,346
S18,P038,74,517
S18,P038,75,599
S18,P038,76,535
S18,P038,77,424
S18,P038,78,302
S18,P038,79,163
S18,P038,80,32
S18,P038,81,1
S18,P038,82,0
S18,P038,83,0
S18,P038,84,0
S18,P038,85,0
S18,P038,86,15
S18,P038,87,160
S18,P038,88,356
S18,P038,89,505
S18,P038,90,624
S18,P038,91,617
S18,P038,92,498
S18,P038,93,368
S18,P038,94,263
S18,P038,95,167
S18,P038,96,102
S18,P038,97,25
S18,P038,98,0
S18,P038,99,0
S18,P038,100,0
S18,P038,101,0
S18,P038,102,0
S18,P038,103,0
S18,P038,104,0
S18,P038,105,0
S18,P038,106,0
S18,P038,107,0
S18,P038,108,0
S18,P038,109,0
S18,P038,110,0
S18,P038,111,4
S18,P038,112,29
S18,P038,113,0
S18,P038,114,0
S18,P038,115,0
S18,P038,116,0
S18,P038,117,0
S18,P038,118,0
S18,P038,119,0
S18,P038,120,0
S18,P038,121,0
S18,P038,122,0
S18,P038,123,0
S18,P038,124,0
S18,P038,125,24
S18,P038,126,0
S18,P038,127,0
S18,P038,128,0
S18,P038,129,0
S18,P038,130,0
S18,P038,131,0
S18,P038,132,0
S18,P038,133,0
S18,P038,134,24
S18,P038,135,0
S18,P038,136,0
S18,P038,137,0
S18,P038,138,0
S18,P038,139,0
S18,P038,140,0
S18,P038,141,0
S18,P038,142,0
S18,P038,143,0
S18,P038,144,0
S18,P038,145,0
S18,P038,146,0
S18,P038,147,0
S18,P038,148,0
S18,P038,149,0
S18,P038,150,0
S18,P038,151,0
S18,P038,152,0
S18,P038,153,0
S18,P038,154,0
S18,P038,155,0
S18,P038,156,0
S18,P038,157,0
S18,P038,158,0
S18,P038,159,0
S18,P038,160,0
S18,P038,161,0
S18,P038,162,0
S18,P038,163,0
S18,P038,164,0
S18,P038,165,0
S18,P038,166,0
S18,P038,167,0
S18,P038,168,0
S18,P038,169,0
S18,P038,170,0
S18,P038,171,0
S18,P038,172,0
S18,P038,173,0
S18,P038,174,0
S18,P038,175,0
S18,P038,176,0
S18,P038,177,0
S18,P038,178,0
S18,P038,179,0
S18,P038,180,0
S18,P038,181,0
S18,P038,182,0
S18,P038,183,0
S18,P038,184,0
S18,P038,185,0
S18,P038,186,0
S18,P038,187,0
S18,P038,188,0
S18,P038,189,0
S18,P038,190,0
S18,P038,191,1
S18,P038,192,26
S18,P038,193,7
S18,P038,194,1
S18,P038,195,0
