Session,ID,Frame,MotionEnergy
S17,P037,1,2446
S17,P037,2,2054
S17,P037,3,1684
S17,P037,4,1301
S17,P037,5,978
S17,P037,6,714
S17,P037,7,695
S17,P037,8,673
S17,P037,9,742
S17,P037,10,673
S17,P037,11,528
S17,P037,12,593
S17,P037,13,1017
S17,P037,14,2118
S17,P037,15,2992
S17,P037,16,3673
S17,P037,17,3948
S17,P037,18,3602
S17,P037,19,3023
S17,P037,20,2703
S17,P037,21,2645
S17,P037,22,2444
S17,P037,23,2278
S17,P037,24,2133
S17,P037,25,1910
S17,P037,26,1562
S17,P037,27,1347
S17,P037,28,1183
S17,P037,29,1189
S17,P037,30,1043
S17,P037,31,933
S17,P037,32,809
S17,P037,33,706
S17,P037,34,761
S17,P037,35,858
S17,P037,36,845
S17,P037,37,875
S17,P037,38,723
S17,P037,39,743
S17,P037,40,784
S17,P037,41,648
S17,P037,42,428
S17,P037,43,298
S17,P037,44,171
S17,P037,45,44
S17,P037,46,0
S17,P037,47,0
S17,P037,48,0
S17,P037,49,0
S17,P037,50,0
S17,P037,51,8
S17,P037,52,185
S17,P037,53,686
S17,P037,54,965
S17,P037,55,146
S17,P037,56,1176
S17,P037,57,1940
S17,P037,58,2029
S17,P037,59,1113
S17,P037,60,296
S17,P037,61,186
S17,P037,62,476
S17,P037,63,831
S17,P037,64,747
S17,P037,65,305
S17,P037,66,99
S17,P037,67,31
S17,P037,68,37
S17,P037,69,1
S17,P037,70,0
S17,P037,71,39
S17,P037,72,24
S17,P037,73,54
S17,P037,74,52
S17,P037,75,22
S17,P037,76,3
S17,P037,77,0
S17,P037,78,0
S17,P037,79,0
S17,P037,80,0
S17,P037,81,0
S17,P037,82,0
S17,P037,83,0
S17,P037,84,0
S17,P037,85,0
S17,P037,86,0
S17,P037,87,0
S17,P037,88,1
S17,P037,89,0
S17,P037,90,0
S17,P037,91,0
S17,P037,92,0
S17,P037,93,0
S17,P037,94,0
S17,P037,95,0
S17,P037,96,0
S17,P037,97,0
S17,P037,98,0
S17,P037,99,100
S17,P037,100,760
S17,P037,101,1895
S17,P037,102,1503
S17,P037,103,177
S17,P037,104,122
S17,P037,105,667
S17,P037,106,1057
S17,P037,107,1006
S17,P037,108,594
S17,P037,109,109
S17,P037,110,2
S17,P037,111,0
S17,P037,112,10
S17,P037,113,12
S17,P037,114,0
S17,P037,115,0
S17,P037,116,3
S17,P037,117,0
S17,P037,118,0
S17,P037,119,0
S17,P037,120,0
S17,P037,121,0
S17,P037,122,0
S17,P037,123,0
S17,P037,124,0
S17,P037,125,0
S17,P037,126,0
S17,P037,127,0
S17,P037,128,0
S17,P037,129,0
S17,P037,130,0
S17,P037,131,0
S17,P037,132,0
S17,P037,133,0
S17,P037,134,0
S17,P037,135,0
S17,P037,136,0
S17,P037,137,0
S17,P037,138,0
S17,P037,139,0
S17,P037,140,0
S17,P037,141,0
S17,P037,142,0
S17,P037,143,0
S17,P037,144,0
S17,P037,145,0
S17,P037,146,0
S17,P037,147,0
S17,P037,148,0
S17,P037,149,0
S17,P037,150,0
S17,P037,151,0
S17,P037,152,0
S17,P037,153,0
S17,P037,154,0
S17,P037,155,0
S17,P037,156,0
S17,P037,157,0
S17,P037,158,0
S17,P037,159,0
S17,P037,160,0
S17,P037,161,0
S17,P037,162,0
S17,P037,163,0
S17,P037,164,0
S17,P037,165,0
S17,P037,166,0
S17,P037,167,0
S17,P037,168,0
S17,P037,169,0
S17,P037,170,0
S17,P037,171,20
S17,P037,172,336
S17,P037,173,520
S17,P037,174,29
S17,P037,175,1593
S17,P037,176,2537
S17,P037,177,2508
S17,P037,178,1394
S17,P037,179,356
S17,P037,180,104
S17,P037,181,121
S17,P037,182,664
S17,P037,183,1069
S17,P037,184,926
S17,P037,185,439
S17,P037,186,136
S17,P037,187,21
S17,P037,188,0
S17,P037,189,0
S17,P037,190,0
S17,P037,191,0
S17,P037,192,0
S17,P037,193,0
S17,P037,194,0
S17,P037,195,0
S17,P037,196,0
S17,P037,197,0
S17,P037,198,0
S17,P037,199,0
S17,P037,200,0
S17,P037,201,0
S17,P037,202,0
S17,P037,203,0
S17,P037,204,0
S17,P037,205,0
S17,P037,206,0
S17,P037,207,0
S17,P037,208,0
S17,P037,209,0
S17,P037,210,0
S17,P037,211,0
S17,P037,212,0
S17,P037,213,0
S17,P037,214,0
S17,P037,215,0
S17,P037,216,0
S17,P037,217,0
S17,P037,218,0
S17,P037,219,0
S17,P037,220,0
S17,P037,221,0
S17,P037,222,0
S17,P037,223,0
S17,P037,224,0
S17,P037,225,0
S17,P037,226,0
S17,P037,227,0
S17,P037,228,0
S17,P037,229,0
S17,P037,230,0
S17,P037,231,0
S17,P037,232,0
S17,P037,233,0
S17,P037,234,0
S17,P037,235,0
S17,P037,236,0
S17,P037,237,0
S17,P037,238,0
S17,P037,239,0
S17,P037,240,0
S17,P037,241,0
S17,P037,242,0
S17,P037,243,0
S17,P037,244,0
S17,P037,245,0
S17,P037,246,0
