Session,ID,Frame,MotionEnergy
S22,P047,1,3
S22,P047,2,0
S22,P047,3,6
S22,P047,4,99
S22,P047,5,253
S22,P047,6,297
S22,P047,7,243
S22,P047,8,83
S22,P047,9,0
S22,P047,10,0
S22,P047,11,0
S22,P047,12,0
S22,P047,13,0
S22,P047,14,0
S22,P047,15,0
S22,P047,16,0
S22,P047,17,0
S22,P047,18,0
S22,P047,19,0
S22,P047,20,0
S22,P047,21,0
S22,P047,22,44
S22,P047,23,80
S22,P047,24,213
S22,P047,25,426
S22,P047,26,780
S22,P047,27,1403
S22,P047,28,1981
S22,P047,29,2167
S22,P047,30,2358
S22,P047,31,2190
S22,P047,32,2064
S22,P047,33,1926
S22,P047,34,1437
S22,P047,35,937
S22,P047,36,699
S22,P047,37,338
S22,P047,38,87
S22,P047,39,33
S22,P047,40,154
S22,P047,41,507
S22,P047,42,1204
S22,P047,43,2062
S22,P047,44,2591
S22,P047,45,2659
S22,P047,46,2383
S22,P047,47,1890
S22,P047,48,1193
S22,P047,49,578
S22,P047,50,332
S22,P047,51,206
S22,P047,52,214
S22,P047,53,138
S22,P047,54,135
S22,P047,55,181
S22,P047,56,160
S22,P047,57,55
S22,P047,58,38
S22,P047,59,7
S22,P047,60,0
S22,P047,61,0
S22,P047,62,0
S22,P047,63,0
S22,P047,64,0
S22,P047,65,25
S22,P047,66,31
S22,P047,67,12
S22,P047,68,2
S22,P047,69,39
S22,P047,70,116
S22,P047,71,135
S22,P047,72,135
S22,P047,73,158
S22,P047,74,69
S22,P047,75,15
S22,P047,76,38
S22,P047,77,35
S22,P047,78,46
S22,P047,79,4
S22,P047,80,2
S22,P047,81,0
S22,P047,82,0
S22,P047,83,0
S22,P047,84,1
S22,P047,85,1
S22,P047,86,0
S22,P047,87,0
S22,P047,88,44
S22,P047,89,180
S22,P047,90,339
S22,P047,91,282
S22,P047,92,116
S22,P047,93,116
S22,P047,94,89
S22,P047,95,60
S22,P047,96,12
S22,P047,97,31
