Session,ID,Frame,MotionEnergy
S18,P039,1,0
S18,P039,2,10
S18,P039,3,66
S18,P039,4,155
S18,P039,5,182
S18,P039,6,224
S18,P039,7,164
S18,P039,8,101
S18,P039,9,86
S18,P039,10,73
S18,P039,11,71
S18,P039,12,54
S18,P039,13,38
S18,P039,14,37
S18,P039,15,14
S18,P039,16,5
S18,P039,17,3
S18,P039,18,2
S18,P039,19,0
S18,P039,20,0
S18,P039,21,0
S18,P039,22,0
S18,P039,23,0
S18,P039,24,0
S18,P039,25,0
S18,P039,26,0
S18,P039,27,2
S18,P039,28,107
S18,P039,29,302
S18,P039,30,513
S18,P039,31,493
S18,P039,32,348
S18,P039,33,149
S18,P039,34,66
S18,P039,35,142
S18,P039,36,584
S18,P039,37,877
S18,P039,38,792
S18,P039,39,283
S18,P039,40,9
S18,P039,41,1
S18,P039,42,21
S18,P039,43,96
S18,P039,44,268
S18,P039,45,403
S18,P039,46,526
S18,P039,47,795
S18,P039,48,1114
S18,P039,49,1367
S18,P039,50,1608
S18,P039,51,1533
S18,P039,52,1087
S18,P039,53,712
S18,P039,54,533
S18,P039,55,525
S18,P039,56,569
S18,P039,57,692
S18,P039,58,765
S18,P039,59,740
S18,P039,60,702
S18,P039,61,540
S18,P039,62,429
S18,P039,63,601
S18,P039,64,638
S18,P039,65,704
S18,P039,66,611
S18,P039,67,416
S18,P039,68,302
S18,P039,69,211
S18,P039,70,101
S18,P039,71,8
S18,P039,72,1
S18,P039,73,0
S18,P039,74,12
S18,P039,75,41
S18,P039,76,117
S18,P039,77,194
S18,P039,78,207
S18,P039,79,161
S18,P039,80,105
S18,P039,81,56
S18,P039,82,44
S18,P039,83,21
S18,P039,84,18
S18,P039,85,0
S18,P039,86,0
S18,P039,87,0
S18,P039,88,27
S18,P039,89,86
S18,P039,90,102
S18,P039,91,83
S18,P039,92,39
S18,P039,93,0
S18,P039,94,0
S18,P039,95,41
S18,P039,96,6
S18,P039,97,17
S18,P039,98,25
S18,P039,99,0
S18,P039,100,0
S18,P039,101,91
S18,P039,102,94
S18,P039,103,33
S18,P039,104,9
S18,P039,105,18
S18,P039,106,0
S18,P039,107,4
S18,P039,108,52
S18,P039,109,107
S18,P039,110,76
S18,P039,111,58
S18,P039,112,60
S18,P039,113,303
S18,P039,114,307
S18,P039,115,172
S18,P039,116,23
S18,P039,117,3
S18,P039,118,14
S18,P039,119,141
S18,P039,120,304
S18,P039,121,475
S18,P039,122,533
S18,P039,123,428
S18,P039,124,365
S18,P039,125,281
S18,P039,126,129
S18,P039,127,43
S18,P039,128,56
S18,P039,129,56
S18,P039,130,50
S18,P039,131,15
S18,P039,132,20
S18,P039,133,16
S18,P039,134,13
S18,P039,135,0
S18,P039,136,0
S18,P039,137,0
S18,P039,138,0
S18,P039,139,2
S18,P039,140,5
S18,P039,141,12
S18,P039,142,29
S18,P039,143,69
S18,P039,144,138
S18,P039,145,112
S18,P039,146,157
S18,P039,147,211
S18,P039,148,112
S18,P039,149,26
S18,P039,150,8
S18,P039,151,17
S18,P039,152,87
S18,P039,153,170
S18,P039,154,311
S18,P039,155,347
S18,P039,156,337
S18,P039,157,230
S18,P039,158,176
S18,P039,159,119
S18,P039,160,81
S18,P039,161,46
S18,P039,162,37
S18,P039,163,62
S18,P039,164,56
S18,P039,165,10
S18,P039,166,20
S18,P039,167,25
S18,P039,168,26
S18,P039,169,21
S18,P039,170,1
S18,P039,171,5
S18,P039,172,17
S18,P039,173,22
S18,P039,174,7
S18,P039,175,0
S18,P039,176,0
S18,P039,177,0
S18,P039,178,0
S18,P039,179,0
S18,P039,180,0
S18,P039,181,0
S18,P039,182,0
S18,P039,183,0
S18,P039,184,0
S18,P039,185,0
S18,P039,186,0
S18,P039,187,0
S18,P039,188,0
S18,P039,189,0
S18,P039,190,0
S18,P039,191,0
S18,P039,192,0
S18,P039,193,0
S18,P039,194,0
S18,P039,195,0
S18,P039,196,0
S18,P039,197,0
S18,P039,198,0
S18,P039,199,0
S18,P039,200,0
S18,P039,201,0
S18,P039,202,0
S18,P039,203,0
S18,P039,204,0
S18,P039,205,0
S18,P039,206,0
S18,P039,207,0
S18,P039,208,0
S18,P039,209,0
S18,P039,210,0
S18,P039,211,0
S18,P039,212,0
S18,P039,213,0
S18,P039,214,0
S18,P039,215,0
S18,P039,216,0
S18,P039,217,0
S18,P039,218,0
S18,P039,219,1
S18,P039,220,15
S18,P039,221,109
S18,P039,222,178
S18,P039,223,217
S18,P039,224,215
S18,P039,225,178
S18,P039,226,68
S18,P039,227,28
S18,P039,228,0
S18,P039,229,0
S18,P039,230,14
S18,P039,231,23
S18,P039,232,50
S18,P039,233,17
S18,P039,234,6
S18,P039,235,8
S18,P039,236,26
S18,P039,237,18
S18,P039,238,25
S18,P039,239,25
S18,P039,240,4
S18,P039,241,0
S18,P039,242,0
S18,P039,243,0
S18,P039,244,0
S18,P039,245,0
S18,P039,246,0
S18,P039,247,0
S18,P039,248,0
S18,P039,249,0
S18,P039,250,0
S18,P039,251,0
S18,P039,252,0
S18,P039,253,0
