Session,ID,Frame,MotionEnergy
S22,P046,1,0
S22,P046,2,0
S22,P046,3,0
S22,P046,4,2
S22,P046,5,14
S22,P046,6,13
S22,P046,7,3
S22,P046,8,2
S22,P046,9,6
S22,P046,10,3
S22,P046,11,10
S22,P046,12,33
S22,P046,13,90
S22,P046,14,242
S22,P046,15,308
S22,P046,16,469
S22,P046,17,633
S22,P046,18,593
S22,P046,19,339
S22,P046,20,122
S22,P046,21,104
S22,P046,22,53
S22,P046,23,64
S22,P046,24,28
S22,P046,25,34
S22,P046,26,43
S22,P046,27,55
S22,P046,28,47
S22,P046,29,22
S22,P046,30,30
S22,P046,31,24
S22,P046,32,19
S22,P046,33,37
S22,P046,34,36
S22,P046,35,41
S22,P046,36,23
S22,P046,37,23
S22,P046,38,32
S22,P046,39,22
S22,P046,40,0
S22,P046,41,0
S22,P046,42,4
S22,P046,43,13
S22,P046,44,1
S22,P046,45,10
S22,P046,46,28
S22,P046,47,55
S22,P046,48,55
S22,P046,49,29
S22,P046,50,27
S22,P046,51,49
S22,P046,52,72
S22,P046,53,93
S22,P046,54,128
S22,P046,55,162
S22,P046,56,175
S22,P046,57,137
S22,P046,58,141
S22,P046,59,115
S22,P046,60,75
S22,P046,61,42
S22,P046,62,2
S22,P046,63,0
S22,P046,64,0
S22,P046,65,0
S22,P046,66,26
S22,P046,67,44
S22,P046,68,52
S22,P046,69,106
S22,P046,70,94
S22,P046,71,90
S22,P046,72,121
S22,P046,73,347
S22,P046,74,553
S22,P046,75,746
S22,P046,76,874
S22,P046,77,924
S22,P046,78,922
S22,P046,79,915
S22,P046,80,765
S22,P046,81,565
S22,P046,82,374
S22,P046,83,268
S22,P046,84,194
S22,P046,85,80
S22,P046,86,23
S22,P046,87,21
S22,P046,88,1
S22,P046,89,0
S22,P046,90,2
S22,P046,91,26
S22,P046,92,44
S22,P046,93,82
S22,P046,94,126
S22,P046,95,216
S22,P046,96,302
S22,P046,97,269
S22,P046,98,166
S22,P046,99,7
S22,P046,100,0
S22,P046,101,0
S22,P046,102,0
S22,P046,103,0
S22,P046,104,0
S22,P046,105,0
S22,P046,106,0
S22,P046,107,0
S22,P046,108,0
S22,P046,109,0
S22,P046,110,0
S22,P046,111,0
S22,P046,112,8
S22,P046,113,49
S22,P046,114,50
S22,P046,115,83
S22,P046,116,98
S22,P046,117,91
S22,P046,118,73
S22,P046,119,82
S22,P046,120,49
S22,P046,121,19
S22,P046,122,12
S22,P046,123,2
S22,P046,124,46
S22,P046,125,70
S22,P046,126,84
S22,P046,127,80
S22,P046,128,101
S22,P046,129,151
S22,P046,130,163
S22,P046,131,164
S22,P046,132,133
S22,P046,133,37
S22,P046,134,9
S22,P046,135,0
S22,P046,136,0
S22,P046,137,0
S22,P046,138,0
S22,P046,139,0
S22,P046,140,0
S22,P046,141,0
S22,P046,142,0
S22,P046,143,9
S22,P046,144,13
S22,P046,145,3
S22,P046,146,0
S22,P046,147,0
S22,P046,148,0
S22,P046,149,0
S22,P046,150,0
S22,P046,151,0
S22,P046,152,0
S22,P046,153,0
S22,P046,154,0
S22,P046,155,59
S22,P046,156,51
S22,P046,157,72
S22,P046,158,24
S22,P046,159,0
S22,P046,160,0
S22,P046,161,0
S22,P046,162,0
S22,P046,163,0
S22,P046,164,0
S22,P046,165,0
S22,P046,166,25
S22,P046,167,37
S22,P046,168,49
S22,P046,169,0
S22,P046,170,0
S22,P046,171,0
S22,P046,172,0
S22,P046,173,0
S22,P046,174,0
S22,P046,175,0
S22,P046,176,0
S22,P046,177,0
S22,P046,178,7
S22,P046,179,12
S22,P046,180,0
S22,P046,181,37
S22,P046,182,0
S22,P046,183,0
S22,P046,184,0
S22,P046,185,0
S22,P046,186,0
S22,P046,187,0
S22,P046,188,0
S22,P046,189,0
S22,P046,190,0
S22,P046,191,0
S22,P046,192,0
S22,P046,193,0
S22,P046,194,0
S22,P046,195,0
S22,P046,196,0
S22,P046,197,1
S22,P046,198,6
S22,P046,199,0
S22,P046,200,0
S22,P046,201,0
S22,P046,202,0
S22,P046,203,0
S22,P046,204,0
S22,P046,205,0
S22,P046,206,0
S22,P046,207,0
S22,P046,208,0
S22,P046,209,0
S22,P046,210,0
S22,P046,211,0
S22,P046,212,0
S22,P046,213,0
S22,P046,214,0
S22,P046,215,0
S22,P046,216,0
S22,P046,217,0
S22,P046,218,0
S22,P046,219,0
S22,P046,220,0
S22,P046,221,0
S22,P046,222,0
S22,P046,223,7
S22,P046,224,13
S22,P046,225,0
S22,P046,226,0
S22,P046,227,0
S22,P046,228,0
S22,P046,229,0
S22,P046,230,0
S22,P046,231,0
S22,P046,232,0
S22,P046,233,0
S22,P046,234,0
S22,P046,235,0
S22,P046,236,0
S22,P046,237,0
S22,P046,238,0
S22,P046,239,0
S22,P046,240,0
S22,P046,241,0
S22,P046,242,0
S22,P046,243,0
S22,P046,244,0
S22,P046,245,0
S22,P046,246,0
S22,P046,247,0
S22,P046,248,0
S22,P046,249,0
S22,P046,250,0
S22,P046,251,0
S22,P046,252,0
S22,P046,253,0
S22,P046,254,0
S22,P046,255,35
S22,P046,256,7
S22,P046,257,0
S22,P046,258,8
S22,P046,259,1
S22,P046,260,0
S22,P046,261,0
S22,P046,262,0
S22,P046,263,0
S22,P046,264,0
S22,P046,265,0
S22,P046,266,0
S22,P046,267,0
S22,P046,268,0
S22,P046,269,0
S22,P046,270,0
S22,P046,271,0
S22,P046,272,0
S22,P046,273,0
S22,P046,274,0
S22,P046,275,0
S22,P046,276,0
S22,P046,277,0
S22,P046,278,0
S22,P046,279,0
S22,P046,280,0
S22,P046,281,0
S22,P046,282,0
S22,P046,283,0
S22,P046,284,0
S22,P046,285,0
S22,P046,286,0
S22,P046,287,0
S22,P046,288,0
S22,P046,289,0
S22,P046,290,0
S22,P046,291,0
S22,P046,292,0
S22,P046,293,0
S22,P046,294,0
S22,P046,295,0
S22,P046,296,0
S22,P046,297,0
S22,P046,298,0
S22,P046,299,27
S22,P046,300,27
S22,P046,301,7
S22,P046,302,0
S22,P046,303,27
S22,P046,304,18
S22,P046,305,0
S22,P046,306,0
S22,P046,307,0
S22,P046,308,0
S22,P046,309,0
S22,P046,310,0
S22,P046,311,0
S22,P046,312,0
S22,P046,313,0
S22,P046,314,0
S22,P046,315,0
S22,P046,316,0
S22,P046,317,0
S22,P046,318,0
S22,P046,319,0
S22,P046,320,0
S22,P046,321,0
S22,P046,322,9
S22,P046,323,93
S22,P046,324,119
S22,P046,325,11
S22,P046,326,0
S22,P046,327,8
S22,P046,328,75
S22,P046,329,72
S22,P046,330,1
S22,P046,331,0
S22,P046,332,0
S22,P046,333,30
S22,P046,334,9
S22,P046,335,0
S22,P046,336,0
S22,P046,337,0
S22,P046,338,0
S22,P046,339,0
S22,P046,340,0
S22,P046,341,0
S22,P046,342,8
S22,P046,343,4
S22,P046,344,0
S22,P046,345,1
S22,P046,346,0
S22,P046,347,0
S22,P046,348,0
S22,P046,349,0
S22,P046,350,0
S22,P046,351,0
S22,P046,352,0
S22,P046,353,0
S22,P046,354,0
S22,P046,355,9
S22,P046,356,4
S22,P046,357,0
S22,P046,358,0
S22,P046,359,0
S22,P046,360,0
S22,P046,361,0
S22,P046,362,0
S22,P046,363,0
S22,P046,364,0
S22,P046,365,0
S22,P046,366,3
S22,P046,367,0
S22,P046,368,0
S22,P046,369,0
S22,P046,370,0
S22,P046,371,0
S22,P046,372,0
S22,P046,373,0
S22,P046,374,0
S22,P046,375,0
S22,P046,376,0
S22,P046,377,0
S22,P046,378,0
S22,P046,379,15
S22,P046,380,18
S22,P046,381,0
S22,P046,382,4
S22,P046,383,0
S22,P046,384,0
S22,P046,385,0
S22,P046,386,0
S22,P046,387,0
S22,P046,388,0
S22,P046,389,0
S22,P046,390,0
S22,P046,391,0
S22,P046,392,0
S22,P046,393,0
S22,P046,394,0
S22,P046,395,0
S22,P046,396,0
S22,P046,397,0
S22,P046,398,0
S22,P046,399,0
S22,P046,400,0
S22,P046,401,0
S22,P046,402,0
S22,P046,403,0
S22,P046,404,0
S22,P046,405,0
S22,P046,406,0
S22,P046,407,0
S22,P046,408,0
S22,P046,409,0
S22,P046,410,0
S22,P046,411,0
S22,P046,412,0
S22,P046,413,0
S22,P046,414,0
S22,P046,415,0
S22,P046,416,0
S22,P046,417,0
S22,P046,418,0
S22,P046,419,0
S22,P046,420,0
S22,P046,421,0
S22,P046,422,0
S22,P046,423,0
S22,P046,424,0
S22,P046,425,0
S22,P046,426,0
S22,P046,427,0
S22,P046,428,0
S22,P046,429,0
S22,P046,430,3
S22,P046,431,0
S22,P046,432,0
S22,P046,433,0
S22,P046,434,0
S22,P046,435,0
S22,P046,436,0
S22,P046,437,0
S22,P046,438,0
S22,P046,439,0
S22,P046,440,0
S22,P046,441,0
S22,P046,442,0
S22,P046,443,0
S22,P046,444,0
S22,P046,445,0
S22,P046,446,0
S22,P046,447,0
S22,P046,448,0
S22,P046,449,0
S22,P046,450,0
S22,P046,451,0
S22,P046,452,0
S22,P046,453,0
S22,P046,454,0
S22,P046,455,0
S22,P046,456,0
S22,P046,457,0
S22,P046,458,0
S22,P046,459,0
S22,P046,460,0
S22,P046,461,0
S22,P046,462,27
S22,P046,463,1
S22,P046,464,0
